0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
-0.5878,0.3282,-0.084,-0.0344,0.2114,0.4211,0.0229,0.1756,0.2137,-0.0552,0.1721,0.4451,0.1374,-0.1832,-0.5267,-0.0459,0.1704,0.4417,1.0992,0.0763,-0.0458,-0.0361,0.1736,0.4429,1.2137,-0.687,-0.313,-0.0332,0.2405,0.4229,5.0534,-0.4656,1.7252,-0.0247,0.3279,0.4043,4.7481,-1.0916,7.5038,-0.0618,0.6252,0.1445,-8.2824,2.2672,14.3969,0.0537,0.6406,-0.1655,-17.8626,16.8626,19.4427,0.009,0.0085,-0.1719,-17.0,25.8397,6.542,-0.052,-0.7791,0.0476,-1.1069,31.0916,-6.4122,-0.3152,-0.9619,0.2463,28.8168,33.5038,-12.8779,-0.7354,-0.8789,0.4602,35.6794,9.1832,-23.4275,-1.5002,-0.01,0.5647,44.7634,-6.3664,-2.5725,-1.4121,0.553,0.3831,37.6183,-25.3282,2.9542,-1.0171,0.8162,-0.0183,17.7328,-25.9389,13.6412,-0.6228,0.9727,-0.3091,-2.8397,-21.9542,17.7939,-0.3872,0.7373,-0.2937
1.3969,-0.1145,0.3511,0.0208,0.2725,0.3943,-1.5649,0.3664,1.1374,-0.0044,0.2739,0.4048,-1.0153,0.6183,2.4046,0.0315,0.188,0.4207,-0.7939,0.9924,1.3817,0.002,0.0879,0.4817,1.1298,0.9466,0.6336,0.0176,0.127,0.4485,4.8626,1.8931,6.0382,-0.1245,0.4221,0.3154,-11.3206,0.5115,12.2977,0.0842,0.6355,-0.3564,-14.4046,25.2443,19.7176,0.1133,-0.0088,-0.3108,-20.9008,30.6412,1.2595,-0.2664,-0.9058,0.2039,7.3206,34.1908,-4.3053,-0.3562,-1.0876,0.4602,32.0611,25.1679,-18.3969,-0.9182,-0.7458,0.614,32.7786,5.7481,-23.2443,-1.4961,0.0879,0.5623,40.7557,-10.1527,-1.6641,-1.3425,0.6567,0.4338,30.0153,-26.7176,3.1374,-0.8628,0.7644,0.0791,15.4656,-27.0534,10.8473,-0.4629,1.0154,-0.2471,0.0687,-16.1908,17.0916,-0.2341,0.688,-0.209,-8.7634,-10.7786,22.8702,-0.1541,0.4973,-0.1785
0.1145,0.0992,0.0763,-0.01,0.2014,0.4282,1.0534,1.084,0.7328,-0.0115,0.1782,0.4324,0.0534,0.0687,-0.8626,-0.0427,0.1914,0.4673,0.6107,0.5191,0.8321,-0.0232,0.2,0.4255,0.7557,-0.1145,0.4275,-0.0283,0.1914,0.4587,3.626,-1.313,2.7328,-0.0291,0.2786,0.3755,5.4198,-2.458,11.3588,-0.1035,0.6536,0.0781,-2.1145,10.6031,20.8092,0.1514,0.416,-0.2129,-19.626,25.8855,15.1069,0.05,-0.0439,-0.1282,-22.2061,33.6412,9.6565,-0.3198,-0.8711,0.2407,8.5802,24.0153,-13.5267,-0.5354,-0.959,0.5142,24.7099,28.7252,-22.7863,-0.7595,-0.4565,0.2458,33.4351,31.5344,-12.0458,-1.2842,0.1274,0.2151,44.3206,-3.1298,10.1298,-1.3694,0.5286,0.3301,32.4046,-29.9695,9.0382,-0.8545,0.7268,0.012,13.1527,-38.3435,5.3359,-0.5212,0.6992,-0.2783,10.1679,-26.9389,20.4962,-0.3088,0.8267,-0.2844
0.5038,-1.9389,-0.6183,0.0549,0.1943,0.406,0.2595,0.2977,-0.6794,0.0266,0.2029,0.4353,0.084,0.855,-0.8168,0.0178,0.1741,0.4294,-0.0916,-1.229,-2.084,-0.0066,0.2402,0.4431,3.2366,1.8244,2.5649,0.0479,0.1675,0.4841,10.2901,-3.3053,2.6183,-0.0676,0.4104,0.3513,-1.2901,4.3817,12.6641,0.1675,0.8582,-0.2617,-20.0763,17.5496,11.8397,0.1604,0.2869,-0.3987,-25.9084,26.5954,7.6336,-0.2268,-0.7024,0.0681,-7.3664,32.8779,-0.1679,-0.2974,-1.0234,0.1902,24.4962,29.0992,-1.687,-0.6609,-0.998,0.4666,32.7099,15.9542,-26.3588,-1.1919,-0.603,0.4841,50.8931,-1.7481,-16.084,-1.7585,0.563,0.4492,41.626,-21.9313,5.9847,-1.3169,1.1201,0.0381,14.0382,-31.7023,16.0611,-0.6331,1.2593,-0.408,-7.6794,-24.2824,21.0687,-0.2808,0.7566,-0.4739,-19.5802,-9.5344,22.6718,0.0688,0.3887,-0.6179
0.9008,0.3817,-0.5191,0.0491,0.2937,0.3831,0.4351,0.1985,-0.0687,0.0295,0.3123,0.4133,0.4809,0.1756,-0.0382,0.0017,0.2856,0.3992,0.2519,0.2214,-0.145,0.0266,0.3022,0.376,0.2366,-0.5038,0.4122,-0.0085,0.3091,0.4346,3.542,-2.6641,-0.2824,0.0754,0.1912,0.4924,15.0763,-5.6489,-0.5878,0.0642,0.4824,0.2393,15.7557,-4.9618,14.9313,0.095,1.0674,-0.469,-11.6336,33.4198,24.2901,0.1299,0.7915,-1.1145,-31.4122,73.0153,22.7634,-0.8936,-0.1953,-1.1079,0.8702,54.6183,3.7176,-1.6477,-1.7959,1.0452,29.7786,15.3664,-11.4427,-1.2375,-1.1675,0.9866,47.916,-17.3969,-18.8473,-1.5342,0.1956,0.4297,38.6794,-31.5878,-12.4733,-1.1794,1.3533,0.136,21.5344,-36.8321,5.1527,-0.564,1.4465,-0.4246,-2.7481,-28.5954,14.5038,-0.2703,1.1628,-0.6094,-11.5038,-7.1985,25.9771,-0.2041,0.6299,-0.4646
5.0458,0.1756,2.2977,-0.1096,0.4836,0.3726,-5.7099,1.2061,10.1069,-0.0317,0.8953,-0.1587,-20.3435,16.5496,20.1145,0.1343,0.2903,-0.5056,-29.1832,27.916,8.1908,-0.2212,-0.8333,-0.0732,-1.8473,29.4046,1.7023,-0.3645,-1.2295,0.2354,26.0534,22.3359,-10.5344,-1.0076,-0.73,0.531,36.7939,5.3282,-20.3435,-1.46,-0.1812,0.6414,22.9313,-28.2595,-27.5115,-1.5015,0.4546,0.5085,44.8168,-32.1527,3.9695,-1.1743,1.0046,0.2625,20.084,-32.1908,15.1374,-0.4626,0.9272,-0.3538,-0.3053,-19.4733,22.229,-0.115,0.7483,-0.5269,-14.5649,-0.1069,24.7863,0.0471,0.6333,-0.6726,-30.4275,9.3969,23.5496,-0.0969,-0.0791,-0.1184,-9.1603,5.0,6.0687,0.0688,-0.9172,0.6243,4.9847,4.3893,0.4885,0.1018,-0.1965,0.4705,3.4046,4.8626,0.6641,-0.0049,0.1526,0.3928,0.1374,3.4351,0.2519,-0.0828,0.1199,0.5063
0.0534,0.4122,0.145,-0.0398,0.2197,0.429,0.1679,-0.1832,-0.1298,-0.0476,0.2161,0.4304,0.3053,0.0992,0.0763,-0.0381,0.2234,0.426,0.0458,0.0916,0.0687,-0.0334,0.2349,0.4104,0.3282,0.1527,-0.2443,-0.0393,0.1924,0.4517,1.2824,-0.3511,-0.0305,-0.0266,0.2385,0.4333,5.1145,0.4809,1.8092,0.0107,0.3542,0.3655,3.0,0.6641,8.5725,-0.0024,0.7749,-0.0366,-17.2824,13.4122,14.313,0.0977,0.5396,-0.3311,-29.0763,31.9618,11.4198,-0.0308,-0.4434,-0.2402,-11.3053,34.9771,-4.4275,-0.4753,-0.957,0.2651,15.5725,26.8092,-3.4733,-0.7476,-0.8628,0.4316,32.2977,16.3435,-10.8092,-0.9028,-0.6538,0.4001,40.7405,-1.5267,-14.0763,-1.3635,0.2246,0.3755,40.3053,-13.5573,8.3053,-1.3462,0.8447,0.3884,24.2061,-35.6947,6.5191,-0.8225,0.9475,-0.2551,3.1069,-24.5344,17.6412,-0.3362,0.9587,-0.4468
1.145,1.4733,0.5344,-0.0205,0.2136,0.4182,-0.1145,-0.229,-0.0687,-0.0537,0.2417,0.4316,0.6183,0.229,0.7939,-0.0444,0.3223,0.4187,0.313,0.1908,2.9389,-0.0115,0.2815,0.365,0.1908,1.5038,4.0992,-0.0212,0.3638,0.3091,-5.2366,4.9084,9.4656,0.0896,0.5439,-0.0076,-12.6947,19.9618,16.6031,0.0835,0.3015,-0.2034,-15.0305,31.8931,11.4198,-0.2378,-0.4551,0.0181,-3.2443,50.3817,4.2443,-0.3479,-0.5127,-0.0527,11.8473,36.5344,0.9847,-1.1733,-0.6895,0.4016,26.2061,10.0763,-16.2366,-1.1968,-0.2722,0.1904,31.1985,-7.4275,-8.9847,-1.196,0.3491,0.1699,34.771,-23.084,-0.7023,-1.1189,0.4175,0.1436,26.145,-32.0992,-0.0916,-0.729,0.7783,-0.0991,11.4809,-30.6794,9.2824,-0.4692,0.866,-0.1438,-0.2519,-22.916,17.7634,-0.1985,0.5774,-0.1733,-8.7023,-18.2595,14.916,-0.1235,0.4333,-0.1658
-1.5344,2.1832,8.8931,0.0,0.5549,0.157,-9.4122,5.3511,8.7328,-0.0059,0.22,0.1948,-15.6107,12.916,12.9618,0.0002,0.1519,0.0476,-12.7939,22.5267,15.2137,-0.1836,-0.207,0.0801,-1.9313,33.4275,7.9771,-0.2339,-0.3672,0.0229,15.4733,36.5649,0.9695,-0.623,-0.8369,0.2593,25.0076,25.1603,-11.8092,-1.0735,-0.407,0.3833,32.9389,5.2214,-25.8473,-1.2556,-0.1519,0.0278,41.7481,-7.4427,-1.4504,-1.3835,0.3438,0.1492,34.0763,-25.1985,3.1908,-1.0947,0.6133,0.0239,24.1832,-33.8168,7.084,-0.7722,0.7017,-0.2197,12.1603,-29.2519,16.626,-0.5359,0.7256,-0.1965,-0.145,-23.5267,24.771,-0.2556,0.6641,-0.3154,-8.7863,-4.5267,27.7634,-0.1047,0.4604,-0.356,-29.1069,5.0611,26.229,-0.1074,0.1104,-0.2693,-16.374,8.8244,13.0305,-0.0007,-0.7559,0.2913,-6.7252,1.3969,0.313,-0.0623,-0.6228,0.6382
-1.9466,0.7634,0.3053,-0.0259,0.1665,0.4438,0.5038,0.4733,-0.2748,-0.0601,0.2014,0.4441,0.7099,-0.4275,-0.084,-0.0513,0.1411,0.4502,0.8244,0.3893,-0.2901,-0.0232,0.1855,0.4246,0.8397,0.4504,-0.1603,-0.0249,0.2009,0.4094,0.542,1.2824,0.2061,-0.0178,0.2146,0.437,2.9466,0.0076,3.1145,-0.0642,0.3555,0.4177,3.687,1.5191,8.7023,-0.0405,0.5789,0.1448,-8.3053,10.3282,17.0153,0.1338,0.4709,-0.1843,-19.6565,32.2748,13.771,0.0774,-0.2913,-0.0764,0.7481,37.3588,5.8779,-0.4377,-0.3901,0.2771,3.5038,22.3893,1.4656,-0.6318,-0.3643,0.3613,9.8626,18.2214,-8.0382,-0.6472,-0.3518,0.2944,18.2901,7.3206,-15.4122,-0.8325,-0.2549,0.3145,26.2366,-6.7557,-23.3206,-1.29,0.0579,0.4255,27.7252,-13.6641,-11.1603,-1.1606,0.4219,0.333,31.5038,-23.9313,2.9618,-0.9438,0.5208,0.2043
