0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.0229,0.4962,0.0305,-0.0923,0.4888,-0.1333,-0.2519,0.3206,-0.1374,-0.1003,0.4924,-0.1162,-0.1527,-0.1527,0.0382,-0.0876,0.4797,-0.1184,0.3893,-0.313,0.3969,-0.071,0.4839,-0.0969,4.7176,-10.5954,2.1145,-0.0745,0.5142,-0.155,5.2901,-6.7099,7.626,0.3359,0.5286,-0.9438,6.7176,26.4656,5.4046,0.4133,0.3376,-1.2771,-0.0916,40.1985,-11.2672,-0.1345,0.0635,-1.2151,-12.3969,51.4046,-22.8092,-0.7212,-0.0293,-1.304,-38.6947,52.8473,-24.6336,-1.7954,0.082,-0.2148,-22.7863,34.3435,-14.4656,-1.0793,0.0046,0.1108,-11.1069,27.6641,-5.8168,-0.8933,0.0251,0.5405,-4.0,8.6489,-2.7939,-0.5508,0.22,0.5911,2.8321,2.9695,-1.0,-0.4287,0.4043,0.3406,-1.4122,-6.4885,-1.8931,-0.3918,0.4541,0.114,3.0687,-8.0611,-0.2824,-0.3398,0.3574,0.0745,7.374,-10.1221,4.9695,-0.4482,0.3083,0.1943
-0.7557,0.3435,-0.4809,-0.0723,0.4709,-0.1592,-0.8397,0.3053,-0.0458,-0.0891,0.4797,-0.1135,-0.1908,-0.0534,-1.9466,-0.0811,0.5007,-0.1313,-0.1756,-0.5649,0.4122,-0.063,0.4756,-0.1199,-0.0916,-0.2519,0.0687,-0.0552,0.4746,-0.1411,0.4122,-0.313,0.3588,-0.0701,0.4709,-0.1208,4.2137,-2.0534,2.3359,0.0142,0.4133,-0.1421,11.0763,-12.5725,11.0916,0.0669,0.5405,-0.5422,6.9313,6.1603,15.7099,0.5283,0.343,-1.3884,1.6565,31.6183,-9.4809,0.2231,-0.1975,-1.2407,8.0,57.771,-20.5573,-0.4817,0.0884,-1.2859,2.5344,65.7023,-36.4198,-1.0591,-0.1055,-1.0767,-8.0611,37.4351,-48.5954,-1.6597,-0.031,-0.1353,-23.7557,22.3969,-29.3511,-1.4624,0.6521,0.3877,-11.9771,6.0153,-7.7634,-0.5833,0.2935,0.0911,-1.0229,5.6718,-2.4275,-0.5212,0.4429,0.2698,-2.313,-5.2214,-0.0305,-0.375,0.4839,0.0955
1.458,-0.9389,1.1832,-0.0308,0.4558,-0.1396,5.2672,-8.7634,4.3893,-0.0051,0.5046,-0.2485,7.1069,-5.8931,10.1221,0.2747,0.4753,-0.8516,4.1145,20.9695,5.0305,0.3677,0.2393,-1.1089,0.2672,38.2748,-9.0916,0.0215,0.1404,-1.1697,-1.6947,59.1145,-19.0458,-0.582,0.1301,-1.2371,-18.145,66.9542,-35.4198,-1.4648,-0.134,-0.7236,-22.542,32.5954,-34.4351,-1.5767,0.1931,0.4026,-18.8168,20.3969,-18.5115,-0.843,0.072,0.1604,-1.6183,15.9008,-0.8702,-0.8279,0.2583,0.6167,3.5038,-6.6412,0.916,-0.5969,0.4646,0.3716,0.0458,-8.9466,1.5725,-0.2957,0.4011,-0.1289,4.7176,-6.1069,4.4504,-0.3372,0.4358,0.0237,6.5573,-14.5344,3.7252,-0.3623,0.4148,0.0295,7.374,-17.7328,6.9313,-0.3367,0.4016,0.0459,8.916,-18.2595,7.1832,-0.2898,0.415,-0.0483,8.0458,-23.1908,7.8473,-0.2866,0.4194,-0.0801
-0.3282,-0.8931,-0.0916,-0.1267,0.458,-0.1023,0.0916,-0.5496,-0.5496,-0.1033,0.4568,-0.136,0.0305,-0.5344,1.9466,-0.1333,0.4829,-0.1213,-0.4656,-0.374,-0.5038,-0.1047,0.4949,-0.1355,2.7405,-2.0687,2.0153,-0.0562,0.4707,-0.1035,13.2061,-8.4733,7.0,-0.0073,0.4319,-0.3352,9.5267,2.6794,10.1832,0.4248,0.4907,-1.3169,6.0534,33.2595,-6.0992,0.0996,0.1274,-1.2173,-15.1527,39.4733,-14.229,-0.429,0.2183,-1.0933,-13.0305,58.5115,-18.0763,-0.9924,-0.0239,-0.8457,-16.5725,52.5725,-27.6031,-1.6667,0.2449,0.0652,-35.4198,19.8702,-27.3206,-0.9556,0.2197,0.2517,-7.3359,14.626,-6.5267,-0.7568,0.0811,0.6606,6.374,1.0611,1.0,-0.606,0.4138,0.53,2.0153,-7.4733,1.5191,-0.3186,0.4233,-0.0527,4.7786,-5.4198,2.0534,-0.2993,0.4529,0.0156,3.229,-9.2443,3.1298,-0.3247,0.4236,0.0784
0.9924,-1.8397,0.8855,-0.0281,0.489,-0.2039,-0.458,-0.687,0.3435,-0.0261,0.4934,-0.2151,-0.4504,0.229,0.0534,-0.0491,0.4834,-0.155,-0.313,-0.3053,0.6107,-0.0762,0.4819,-0.1516,0.3664,-1.229,0.5573,-0.0439,0.4753,-0.1531,3.374,-2.5267,2.3511,0.0249,0.4431,-0.1636,4.5115,-9.0916,4.9237,0.1326,0.561,-0.4551,8.6183,-0.7099,13.6489,0.3457,0.3953,-0.8643,5.2977,19.6718,3.8626,0.3445,0.0735,-1.0271,15.9466,40.8779,-11.8244,-0.0684,-0.1416,-1.0344,7.7023,48.8702,-38.0305,-0.6907,0.0774,-1.3323,-20.4962,58.6794,-52.1679,-1.0667,-0.1489,-1.2246,-26.5267,31.6107,-41.5573,-1.7996,0.123,0.4468,-23.084,17.4885,-22.2443,-0.769,0.239,-0.0388,-6.8244,11.6794,-9.5038,-0.8372,0.2063,0.4312,-5.6031,-3.7252,-4.4198,-0.6218,0.4001,0.3108,1.7252,-4.374,1.4046,-0.4165,0.3472,0.1235
-1.0382,0.8931,-0.2061,-0.0911,0.47,-0.1091,-0.6031,-0.4427,-0.1832,-0.0852,0.4875,-0.1301,-0.2595,-0.3588,0.2366,-0.0718,0.4771,-0.1255,0.5496,-0.855,0.2977,-0.0225,0.498,-0.1167,4.374,-4.7328,2.2214,0.0239,0.4536,-0.1682,6.2061,-10.5344,4.5267,0.1738,0.5662,-0.6641,3.0763,10.2366,10.9847,0.344,0.4985,-1.0554,-2.4275,34.3206,-6.5267,0.1306,0.1541,-1.1995,-1.7328,52.9618,-11.4885,-0.5657,0.1682,-1.1511,-14.1069,56.8931,-24.9084,-1.1743,0.0212,-0.7305,-7.6641,41.4351,-23.0305,-1.3647,0.1538,0.0767,-30.0382,17.3817,-21.7099,-1.0349,0.2056,0.4246,-2.7176,17.9237,-8.2977,-0.6138,-0.0339,0.4595,5.3664,5.6183,1.2137,-0.7864,0.6152,0.5176,-2.3817,-11.2214,0.3588,-0.4419,0.5474,0.0747,-0.8321,-9.7634,1.8931,-0.2673,0.4207,-0.0508,3.8015,-8.5038,3.0229,-0.3276,0.4172,0.0347
-0.0992,-0.3206,0.8931,-0.1038,0.5,-0.0769,-0.1985,-0.2672,0.8397,-0.0754,0.5039,-0.0898,0.0153,-0.1298,0.8168,-0.0747,0.4893,-0.0542,4.1985,-3.3206,2.3282,-0.0364,0.439,-0.0671,10.2137,-12.1832,6.3435,0.0732,0.5125,-0.3877,4.8626,0.8015,9.9008,0.3699,0.5781,-1.0225,8.5038,31.0305,2.1832,0.1997,0.4031,-1.3428,-21.8015,53.1832,-16.6107,-0.4758,0.2776,-1.4089,-28.3511,50.916,-20.6412,-1.4053,-0.2285,-0.3225,-17.313,43.0382,-19.3053,-1.2739,-0.2642,0.2874,-13.6107,24.5191,-1.313,-0.8953,-0.0088,0.4849,-9.5191,12.6031,-2.9008,-0.5996,0.137,0.4246,0.4885,8.542,-2.2443,-0.553,0.2612,0.5398,3.4046,-1.4962,0.9542,-0.4941,0.542,0.3511,1.0,-5.6641,0.3206,-0.304,0.4331,0.0698,3.7557,-5.3053,2.6031,-0.2676,0.3645,0.1121,6.0687,-5.9389,2.687,-0.321,0.355,0.1145
0.1832,-1.0076,0.6031,-0.0444,0.5095,-0.156,-0.3664,0.3053,-0.5954,-0.0415,0.4729,-0.1296,0.0687,-0.0916,0.4427,-0.0625,0.4973,-0.1216,-0.4351,0.0992,-0.4427,-0.0366,0.4983,-0.1279,1.1679,-1.0458,1.1908,-0.0442,0.4717,-0.0801,3.6718,-3.6641,1.313,0.0542,0.4744,-0.1929,5.687,-5.3053,6.7939,0.2212,0.5437,-0.6055,7.0305,11.771,5.6641,0.4883,0.3342,-1.0781,6.9847,33.313,-15.4656,0.1733,-0.0293,-1.314,-8.2519,52.374,-15.9771,-0.5872,0.3027,-1.0647,-16.0458,50.6031,-28.8473,-1.2866,0.0117,-0.2288,-21.1985,31.1145,-27.0763,-1.0366,0.2947,0.0305,-24.8779,13.7939,-20.6641,-0.7009,0.1885,0.1389,-1.313,13.5496,-3.374,-0.4736,0.3098,0.2659,-1.687,2.0229,-2.7786,-0.4985,0.481,0.2932,0.6794,-1.0076,-1.1298,-0.3728,0.4346,0.0886,0.6794,-4.7099,-0.0076,-0.3645,0.4639,0.0645
0.1145,-1.458,0.0229,-0.0007,0.4993,-0.1731,0.0229,-1.0229,0.4275,-0.0193,0.4802,-0.1423,-0.7863,0.1756,-0.5496,-0.0034,0.4834,-0.1899,-0.1679,-0.9924,0.0,0.0859,0.4514,-0.2202,1.6489,-0.2901,0.771,0.1665,0.5024,-0.4158,2.6489,7.6489,3.1069,0.2668,0.384,-0.793,-0.4351,23.7557,-3.6641,0.2256,0.3286,-0.9226,-0.1603,40.8015,-10.9695,-0.2246,0.3311,-1.0024,-4.4198,50.5191,-20.3511,-0.6458,0.1226,-1.0066,-15.7786,48.9008,-22.2824,-1.1809,0.1809,-0.5098,-17.7557,40.916,-24.3053,-1.1677,0.2097,-0.0474,-28.4122,15.9695,-16.9389,-0.8418,0.1672,0.2214,-9.0458,19.8473,-8.1603,-0.7529,0.2058,0.5156,-0.5802,2.9847,-1.3969,-0.637,0.4116,0.5322,-2.7481,-4.0229,-0.2977,-0.3494,0.4155,0.0164,0.5115,-1.1221,0.7634,-0.2852,0.3462,-0.0012,4.9542,-8.3588,2.4656,-0.4038,0.4065,0.175
0.5954,-1.8855,-0.1145,0.0547,0.4963,-0.0518,1.2977,-0.458,0.0534,0.054,0.4946,-0.0742,1.4504,0.8779,0.1374,0.0383,0.5071,-0.0339,0.229,1.0458,-0.1298,0.0374,0.53,-0.0593,2.0687,0.9847,-0.1985,0.03,0.5027,-0.1475,0.5725,2.6947,-0.0076,0.0569,0.5754,-0.4556,-6.2061,17.458,1.5038,0.0645,0.6135,-0.8477,-11.5038,35.5191,4.5267,-0.188,0.5286,-0.6836,-22.5496,45.1756,6.374,-0.5276,0.396,-0.5637,-24.7099,57.229,11.4962,-0.9124,0.2388,-0.6348,-3.5115,67.7405,19.0687,-1.623,0.2498,0.73,-14.5038,29.4198,2.7939,-0.9124,0.1897,0.7422,1.1679,11.5649,7.3893,-0.6714,0.2527,0.5796,-3.3053,0.1756,0.1374,-0.5649,0.2495,0.6428,0.374,-8.855,-2.5115,-0.3975,0.2329,0.5061,4.0,-16.9008,-5.2061,-0.3938,0.2751,0.4199,6.8855,-22.4962,-5.0382,-0.4099,0.3259,0.3118
-2.2137,-3.5954,0.0,0.0708,0.4805,-0.1833,0.9237,1.0458,0.0687,0.0491,0.5608,-0.3704,-1.1527,12.626,2.2748,-0.0061,0.615,-0.6072,-3.2214,33.8855,4.084,-0.2065,0.5977,-0.6345,-0.229,56.2519,5.1374,-0.4685,0.5225,-0.8074,-7.2595,83.3435,5.2443,-1.1194,0.3892,-0.8662,-11.145,95.8855,2.1985,-1.7595,0.2356,-0.6892,-7.8244,55.8321,8.9695,-1.7273,0.2913,1.1433,-9.145,26.1069,7.4809,-0.8672,0.2935,0.6458,-0.2824,4.5725,5.2443,-0.5483,0.3037,0.6443,-0.9542,-8.771,-1.5802,-0.3186,0.3464,0.373,3.1145,-11.2443,-1.7634,-0.1772,0.4016,0.2537,2.7634,-14.7786,-3.0458,-0.1548,0.4915,0.1433,1.3435,-16.1756,-1.5725,-0.2012,0.4978,0.207,3.1374,-18.8931,-1.0458,-0.1943,0.416,0.2419,-0.1069,-21.2748,-2.5038,-0.1748,0.4302,0.1423,3.9542,-23.4351,-2.7252,-0.1804,0.4556,0.1421
-1.0153,0.5038,0.7557,-0.1133,0.4956,-0.1135,-1.0,0.4427,1.1756,-0.0947,0.4749,-0.1038,-0.9008,0.7176,0.7176,-0.0923,0.4785,-0.1018,-0.1527,-0.5115,1.8473,-0.1106,0.4971,-0.0356,1.9389,-5.0153,2.687,-0.0076,0.4597,-0.106,8.7863,-12.5954,8.5573,0.043,0.5186,-0.3552,4.1679,-1.5725,11.626,0.4368,0.5244,-1.1909,-1.8321,28.2137,-2.4122,0.271,0.1733,-1.5142,-16.1756,55.6794,-13.5649,-0.6528,0.2766,-1.3093,-24.8168,63.4275,-20.6641,-1.417,-0.0513,-0.5759,-26.3435,51.0763,-22.3969,-1.3953,-0.1543,-0.0264,-24.6947,21.9466,-7.5725,-1.1311,0.2666,0.3816,-13.6183,16.145,-11.6565,-0.7275,-0.0664,0.6404,1.8931,11.1679,-1.6718,-0.6848,0.2437,0.6711,0.3588,-2.916,-1.0382,-0.4839,0.3315,0.2056,2.0,-2.9313,-0.2595,-0.252,0.3997,-0.0332,-0.2672,0.2748,-0.8473,-0.3032,0.3132,0.01
-1.8626,-1.7328,-0.8092,-0.0208,0.4641,-0.2168,-0.3588,-0.0153,-0.3817,-0.0144,0.4863,-0.1982,0.458,-0.916,-0.2061,-0.0283,0.4702,-0.1685,-0.4427,-0.4122,-0.3664,-0.0195,0.4902,-0.188,-1.1221,-0.4962,-0.6489,0.0203,0.4631,-0.2231,0.0992,-1.6947,1.458,0.0786,0.5029,-0.3665,1.9313,3.626,5.0534,0.2915,0.5935,-0.6787,-1.374,23.084,-2.1069,0.1685,0.3342,-0.6997,1.229,28.2061,-6.4656,-0.1282,0.2864,-0.7358,-4.3206,36.313,-11.6489,-0.3105,0.2966,-0.8628,-11.855,46.6489,-23.2519,-0.6772,-0.0142,-0.8853,-23.9695,39.9618,-19.8473,-1.1555,0.238,-0.3948,-22.1908,26.2672,-13.2137,-0.9319,0.0618,0.144,-15.7176,15.5038,-7.3664,-0.7388,0.0996,0.4221,-6.5954,8.8702,-6.458,-0.5415,0.2178,0.4707,-4.0382,0.9008,-5.8397,-0.4485,0.3723,0.3303,1.9695,-2.2061,0.0076,-0.3779,0.4512,0.1895
1.0382,-2.0,0.1603,-0.0769,0.491,-0.1951,0.9008,-1.5496,0.0076,-0.0237,0.4763,-0.2185,1.4504,-1.8473,1.145,-0.0493,0.4929,-0.2092,-0.1221,-0.7328,0.2366,0.0032,0.4792,-0.2705,0.2443,0.1145,1.1221,-0.0344,0.4692,-0.2576,1.4122,-4.2595,4.5115,0.0632,0.4915,-0.4478,0.4275,6.7176,7.2901,0.2668,0.4226,-0.8982,-1.1985,29.1756,-1.4351,0.1304,0.2966,-1.0134,-8.8321,47.5267,-12.6947,-0.2522,0.2915,-1.0828,-16.3817,53.7176,-20.0611,-0.8333,0.0903,-0.7036,-12.5191,47.5954,-22.2901,-1.0723,0.1101,-0.2117,-9.6107,26.8931,-11.2672,-0.9753,0.3784,0.2212,-16.9237,14.5115,-11.5191,-0.6536,0.2666,0.2629,-7.7176,9.0153,-5.3206,-0.5034,0.3369,0.3862,-1.0229,2.0,-2.3893,-0.3997,0.4058,0.3328,1.4122,-5.771,0.2061,-0.3376,0.4658,0.1658,3.1069,-7.3969,1.2672,-0.3052,0.4072,0.0771
-0.0763,1.3282,-0.0916,-0.0945,0.4707,-0.2095,0.0916,-0.9695,1.4809,-0.1108,0.4971,-0.2063,-2.0916,-0.2214,1.1908,-0.0835,0.4565,-0.2202,1.9924,-0.0687,3.4122,-0.0684,0.425,-0.21,0.3817,-4.5115,4.2214,0.0754,0.4624,-0.4941,3.3893,5.6031,9.229,0.2908,0.4788,-1.0178,-2.5267,26.3206,0.0,0.2427,0.1611,-1.1443,-4.0153,48.4809,-12.2748,-0.3098,0.0708,-1.1465,-11.5573,56.9771,-24.0763,-0.9214,-0.1201,-1.053,-18.7863,51.0382,-28.6641,-1.3689,0.1199,-0.3665,-17.8702,35.8092,-24.626,-1.2898,0.251,0.2644,-23.0687,7.2901,-11.1832,-0.8513,0.2725,0.3169,-8.9466,5.229,-5.8779,-0.5391,0.1504,0.4382,0.2443,4.5878,-3.4046,-0.4016,0.4106,0.2666,1.8168,-2.626,-1.0992,-0.3386,0.4404,0.1155,1.3206,-2.6031,-1.229,-0.2786,0.418,-0.0237,3.0611,-2.2214,0.1832,-0.2761,0.4202,0.0344
3.8855,-3.6412,-0.0458,0.0247,0.5117,-0.2549,0.8702,-1.7939,0.145,-0.0256,0.5154,-0.1829,-0.5725,-1.7099,0.5496,-0.0442,0.5093,-0.2161,-1.2748,-0.0992,0.4427,0.0325,0.4717,-0.2996,0.6794,2.7939,1.3664,-0.0515,0.4814,-0.2324,1.229,4.5496,4.6031,0.1487,0.5225,-0.4741,4.6565,15.6336,5.229,0.2183,0.3582,-0.8123,12.3817,32.4504,-1.3282,0.1575,0.2639,-0.8621,7.916,42.8473,-14.8626,-0.1685,0.1975,-0.7974,7.855,49.3969,-20.5038,-0.4844,0.1367,-0.8586,8.313,51.4351,-32.7481,-0.7656,0.199,-0.832,-15.1756,44.374,-44.3893,-0.9922,0.3606,-0.5093,-15.313,18.3206,-27.6336,-0.845,0.4329,0.0627,-8.3893,12.6718,-11.1069,-0.4709,0.3657,-0.0371,-6.4962,5.7939,-8.9237,-0.4646,0.4653,0.1743,-5.2748,-2.0763,-5.2748,-0.3076,0.4375,0.0139,2.1603,-0.145,1.2824,-0.3323,0.4465,0.051
1.0305,-9.7481,-0.0076,0.05,0.4292,-0.2568,1.3588,-5.0916,-0.5038,0.0339,0.4817,-0.2512,0.7634,-3.1069,-0.4656,0.0044,0.5117,-0.2273,0.5267,-2.458,0.0382,0.0002,0.4883,-0.1953,1.0153,-2.0534,0.1985,0.0479,0.4785,-0.2881,3.2443,0.8702,1.3969,0.1423,0.4651,-0.5059,4.9924,5.7557,6.1374,0.2466,0.4263,-0.7957,2.8855,23.9618,-5.1603,0.3547,0.1187,-1.1797,-4.4885,48.626,-20.7099,-0.1492,0.0508,-1.2876,-14.229,63.5573,-21.9771,-0.9353,0.0918,-1.1379,-26.9542,57.2977,-36.5802,-1.5027,-0.1958,-0.5139,-26.9237,32.5649,-28.0076,-1.1304,0.0088,0.0146,-17.3817,16.9084,-7.9389,-0.936,0.1321,0.3906,-9.2595,6.6031,-9.7328,-0.6702,0.1218,0.4648,2.8855,1.5954,-0.2443,-0.5361,0.3743,0.3665,2.4885,-5.1756,0.4733,-0.3386,0.3147,0.0273,3.5878,-2.4809,1.855,-0.2759,0.4146,-0.0276
0.4122,-1.6336,0.084,-0.0483,0.5032,-0.1677,-0.1679,-1.374,-0.0076,-0.0493,0.4697,-0.1772,0.0611,-1.0611,0.6947,-0.0496,0.4954,-0.1641,-1.7099,-1.1679,0.8473,-0.0181,0.5173,-0.2493,-0.9618,-3.7328,4.855,0.0398,0.5569,-0.3887,0.8702,3.8244,6.4275,0.2571,0.4426,-0.8806,0.3435,26.4962,0.7252,0.2161,0.3816,-1.0669,-11.8168,43.5649,-12.0992,-0.2637,0.2087,-1.0396,-8.7634,66.2672,-12.1679,-0.8105,0.0327,-1.0054,-22.7863,49.6718,-28.0458,-1.6018,0.0361,0.0063,-26.0153,22.3588,-17.7405,-1.0498,0.2017,0.3035,-15.2824,19.6794,-8.7405,-0.7388,0.0706,0.3718,-4.1603,9.4885,-3.0229,-0.6489,0.2937,0.4888,0.5115,0.4809,0.084,-0.4878,0.3608,0.2456,1.7099,0.3435,1.7939,-0.3235,0.4341,-0.0129,0.771,1.5191,3.0763,-0.3164,0.3545,0.0112,2.5191,-2.313,2.9771,-0.3726,0.3882,0.0908
0.1374,0.3817,0.1298,0.0085,0.5017,-0.2461,-0.1221,0.2137,0.3206,-0.0161,0.4878,-0.1924,-1.2443,1.4275,-0.6947,0.0078,0.4695,-0.208,-0.7176,1.374,0.1985,-0.0457,0.4844,-0.1692,0.2519,0.8397,1.4962,0.033,0.4541,-0.2603,4.7252,1.9771,4.4656,0.1553,0.3926,-0.5449,6.2443,12.5267,3.1527,0.2673,0.3284,-0.9209,4.1527,34.0534,-11.542,0.0737,0.1204,-0.9875,-3.6031,48.1069,-20.6031,-0.3733,0.2148,-1.0823,-15.1756,64.4504,-28.1985,-0.8098,-0.0208,-1.094,-10.0458,53.2977,-35.7252,-1.8,0.0579,0.2192,-24.9618,16.2977,-27.8779,-0.9243,0.3137,0.1499,-7.6718,18.145,-8.0,-0.6748,0.2395,0.1953,-0.3435,1.4275,-4.0,-0.6309,0.4561,0.3357,3.2672,-6.9313,0.916,-0.3909,0.4082,0.0688,5.4046,-9.6718,5.0076,-0.3862,0.4231,0.0005,5.3206,-11.0763,4.8702,-0.3132,0.3745,-0.0994
-1.2137,-2.3435,-0.1527,0.012,0.4739,-0.2173,-1.3359,-1.3206,-0.2977,0.0173,0.4773,-0.2131,-0.5115,-1.2595,-0.1832,0.0063,0.4695,-0.1755,-1.2366,-0.8168,-0.6336,0.0164,0.46,-0.2402,-0.9466,-0.4122,-0.5573,0.032,0.4436,-0.269,0.5573,1.2672,1.1756,0.0959,0.4141,-0.4912,5.9847,6.2366,5.542,0.2153,0.3916,-0.917,2.3435,26.8168,-5.1069,0.196,0.2283,-1.1094,1.9084,45.4504,-16.8015,-0.2998,0.2351,-1.0637,2.7786,62.7176,-22.6718,-0.7593,0.0862,-1.1772,-4.458,70.8092,-38.6718,-1.4954,0.1167,-0.8154,-15.2595,34.6489,-32.3969,-1.4568,0.4502,0.2737,-24.1221,6.7786,-19.1603,-0.6948,0.1895,0.1567,-3.374,9.6336,-5.1374,-0.6204,0.29,0.4763,-3.8779,-3.2137,-1.9847,-0.3979,0.4348,0.2231,3.0992,-5.0229,1.0458,-0.373,0.45,0.0713,1.5878,-6.0763,0.9389,-0.2971,0.3625,-0.0437
1.9466,0.145,-0.0916,-0.0298,0.48,-0.1865,-0.5573,0.2137,0.2137,-0.0469,0.4851,-0.1978,-1.2519,1.6412,-0.9084,-0.019,0.4692,-0.2166,-0.5878,1.4809,0.8626,-0.0457,0.4653,-0.187,2.6412,-0.0687,2.9389,0.0496,0.4602,-0.3379,7.3282,5.9237,7.4809,0.2085,0.448,-0.8528,-0.4809,26.6947,-4.7328,0.2749,0.1572,-1.0303,-5.0229,45.5573,-15.8321,-0.3315,0.189,-1.0017,-6.0,51.9771,-23.0611,-0.7954,0.0562,-0.9536,-14.6641,56.0,-29.6031,-1.3374,0.0237,-0.3528,-14.3817,26.4427,-16.7252,-1.2141,0.4312,0.4924,-19.7099,9.4122,-13.0534,-0.7878,0.2952,0.4451,-1.3511,4.1069,-1.1985,-0.5298,0.364,0.3938,1.3206,-4.9847,1.0916,-0.3748,0.4734,0.1711,2.8015,-5.229,1.6031,-0.2317,0.438,-0.0383,3.6641,-5.2977,2.0305,-0.2837,0.3726,-0.0032,5.4504,-7.1603,1.9237,-0.3584,0.3777,0.064
-0.2672,-0.0687,0.229,0.0435,0.4971,0.0369,-1.3817,1.2901,0.7863,0.0442,0.5073,0.0547,-0.7481,0.5191,0.7557,0.0532,0.4766,0.1108,0.1679,-1.0916,0.5344,0.0571,0.4595,0.0986,1.9542,-1.8626,0.6412,0.0713,0.4766,0.1023,3.4351,-2.8015,0.7023,0.0959,0.5195,-0.0173,1.8244,-1.1832,0.9389,0.1338,0.5784,-0.1572,0.3282,1.6489,2.4198,0.1401,0.5862,-0.29,-2.0382,8.7023,2.0611,0.157,0.5427,-0.5139,-2.8321,24.2519,2.9466,0.0339,0.5203,-0.5959,-12.4275,34.6031,0.1756,-0.2458,0.4858,-0.4912,-13.3435,43.1756,4.8931,-0.5308,0.467,-0.6511,-7.4733,62.4046,11.313,-1.0803,0.2595,-0.395,-13.9084,49.3664,13.2443,-1.3359,0.376,0.5986,-3.458,34.3053,11.8397,-0.9788,0.2197,0.7529,-0.3435,15.5344,5.8779,-0.667,0.197,0.6504,0.6107,-0.6183,1.9847,-0.6238,0.2766,0.6711
-0.9847,0.1221,-0.2214,-0.0066,0.4399,-0.2114,-0.4198,0.7176,-0.2595,0.0154,0.4563,-0.2407,-0.3664,-0.2672,0.5038,0.0078,0.4451,-0.3027,-0.9466,1.0992,0.4504,0.071,0.4114,-0.4019,2.3206,4.313,2.3206,0.231,0.3623,-0.6895,4.313,17.0687,0.229,0.1895,0.2524,-0.9421,2.1832,36.3435,-13.1985,0.0352,0.0857,-1.2153,-13.5878,54.3206,-23.2137,-0.6819,0.1504,-1.2153,-28.6107,76.8473,-27.7557,-1.3538,-0.1338,-0.9028,-9.855,45.4275,-25.0534,-1.6362,0.3755,0.5562,-22.8473,22.0687,-20.4122,-0.7778,0.0054,0.1689,-3.9542,17.6412,-5.0458,-0.7913,0.231,0.5034,-1.7328,6.2137,-5.8702,-0.5032,0.4341,0.2268,3.0687,0.8397,3.2519,-0.4541,0.4167,0.1355,3.8855,-3.6947,2.4427,-0.355,0.3369,0.0212,6.4885,-4.3435,4.313,-0.2976,0.3625,-0.0793,7.8702,-4.2595,5.5878,-0.3376,0.4036,0.0215
-1.229,-7.7939,1.8168,0.1057,0.4644,-0.3142,0.8855,-0.2595,0.687,0.0652,0.4438,-0.24,-0.5878,0.2519,-0.9924,0.0471,0.4832,-0.1934,-0.3435,-0.3435,-0.1832,0.0046,0.4724,-0.1543,0.2748,-2.2595,0.5191,0.0374,0.4446,-0.1929,1.6412,-2.2672,1.374,0.1172,0.4512,-0.2927,5.5573,-3.0382,7.7252,0.1582,0.4939,-0.5344,6.9847,6.7252,8.6107,0.2327,0.3223,-0.8298,8.0458,16.3588,1.458,0.1211,0.3113,-0.8589,7.229,39.313,-13.8931,0.0051,0.0151,-1.3372,2.4733,65.9618,-28.0611,-0.8059,0.1626,-1.2205,-20.1603,77.0153,-51.5725,-1.9832,-0.104,-0.7026,-15.3817,40.229,-35.2672,-1.5366,0.2769,0.0859,-14.3969,18.1603,-16.4885,-0.9307,0.2612,0.3262,-2.4351,6.5725,-2.8779,-0.7644,0.4187,0.5181,-6.0,-4.7023,-4.3053,-0.4766,0.4094,0.2275,-1.3359,-2.5649,0.9847,-0.3555,0.4321,0.0449
-0.4351,0.3359,-0.0382,-0.062,0.4634,-0.126,0.2137,0.4351,-0.5115,-0.0686,0.4783,-0.147,-1.0076,0.5878,-0.6412,-0.0627,0.4797,-0.1501,-0.9542,0.9313,-0.7557,-0.0774,0.4854,-0.1521,0.458,0.4122,0.1832,-0.03,0.4558,-0.1917,3.5344,1.7023,3.2901,0.1191,0.5574,-0.5288,8.458,13.4504,4.5573,0.2361,0.3428,-0.8962,11.5573,32.229,-7.5496,0.1257,0.1152,-1.0583,2.8092,45.4427,-20.6565,-0.4197,0.1704,-1.0632,-13.3359,55.4351,-30.8168,-0.7866,-0.0415,-1.0627,-10.6565,59.9542,-38.916,-1.7546,-0.269,-0.1821,-22.855,25.1832,-25.5573,-1.1677,0.5386,0.2092,-14.916,8.3664,-13.6107,-0.7786,0.2263,0.2925,0.0534,1.2977,-1.7176,-0.5386,0.3657,0.2747,-0.3817,-7.0534,-0.2672,-0.4126,0.4751,0.1133,4.0229,-7.7786,4.2366,-0.3176,0.4175,-0.0376,5.2595,-12.5191,5.855,-0.3196,0.4353,-0.0061
