0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
-2.0153,0.2977,0.0611,0.1079,0.0183,0.3198,-4.6718,2.2137,-1.0,0.1238,0.0098,0.1521,-6.0763,10.8092,-0.2137,0.144,-0.0449,-0.0359,-10.1832,15.8015,0.0,-0.0022,0.0242,-0.0151,-9.3893,23.084,3.3282,-0.2002,0.061,-0.2202,-7.8473,34.5802,9.0611,-0.481,-0.0305,-0.2659,-16.9618,38.6718,8.5725,-0.8245,-0.1265,-0.0918,-7.0611,30.5038,5.6794,-1.1069,-0.2297,0.168,0.4885,24.1908,4.7023,-1.1833,-0.3337,0.4846,2.9618,15.5954,4.771,-0.9529,-0.2209,0.5283,-4.1298,3.2366,1.5573,-0.8074,-0.2991,0.5505,6.4122,-1.626,3.9237,-0.6738,-0.095,0.1914,5.5649,-3.5725,2.3435,-0.6516,-0.2141,0.2688,2.9313,-4.7252,1.1221,-0.7051,-0.084,0.3389,3.0916,-9.8168,-0.6336,-0.8254,-0.1067,0.5684,3.2519,-20.4885,-0.2824,-0.9351,-0.1228,0.5437,3.313,-27.5191,-0.7481,-0.9626,-0.1074,0.3633
-1.3053,-0.0916,-0.8702,0.179,0.041,0.3247,-4.6336,3.2977,-0.2977,0.1804,0.0767,0.1707,0.8626,8.3359,2.5649,0.1365,0.082,-0.1133,-2.5496,19.0153,3.5573,0.05,0.0325,-0.3022,-10.6412,33.0763,2.8855,-0.208,0.0254,-0.3848,-13.7939,40.0992,4.6412,-0.7607,-0.1335,-0.1074,-0.4275,32.2061,3.313,-0.8613,-0.384,0.2903,-7.9924,26.2519,6.0611,-1.012,0.0696,0.0422,-5.6336,35.6794,1.3969,-1.1521,-0.3569,0.4077,3.3817,22.3893,2.8015,-1.0178,-0.2212,0.636,0.1374,9.5267,3.1832,-0.8828,-0.1038,0.6047,-0.313,1.9313,2.2748,-0.7498,-0.1692,0.5361,3.5802,-7.4198,0.7176,-0.7217,-0.0916,0.4172,0.9847,-13.0,-1.0458,-0.7561,-0.1262,0.3616,-0.2824,-17.1374,-2.5954,-0.8745,-0.1418,0.489,2.2672,-27.1069,-3.7023,-1.0066,-0.1091,0.5122,6.9695,-30.1374,-0.8244,-0.9287,-0.0872,0.1975
-0.7634,2.1069,0.9008,0.1038,0.071,0.311,-3.8321,2.5649,2.6107,0.1091,0.1135,0.0007,0.0687,13.6412,3.8321,0.135,-0.0562,-0.2615,-5.7176,28.3588,3.3359,-0.1274,-0.0022,-0.2004,-15.3053,31.0076,0.4885,-0.5183,-0.0183,-0.0535,-6.8626,32.3435,2.7099,-0.6973,-0.155,0.0088,-7.6794,38.2901,5.5496,-0.9602,-0.1599,0.0869,-7.3664,41.9924,7.0458,-1.2969,-0.3254,0.4446,-1.5267,18.4198,-0.8397,-1.0608,-0.1885,0.4827,-3.9466,15.5878,1.8092,-0.9053,-0.2002,0.3867,1.6947,6.8092,1.5038,-0.783,-0.1604,0.3567,5.1756,0.0305,2.5344,-0.8164,-0.0969,0.4609,7.4656,-10.9618,3.084,-0.8196,-0.0654,0.3657,7.626,-16.2137,4.3435,-0.894,-0.0645,0.3809,4.5344,-26.145,1.2366,-0.9614,-0.1345,0.283,-2.3511,-29.5725,-1.8779,-0.9541,-0.0667,0.2493,1.542,-35.313,-3.6718,-0.7952,-0.134,0.002
-8.4809,36.7252,12.0153,-0.8555,0.095,-0.4841,-2.9542,44.0687,13.6641,-1.3677,-0.4556,0.1067,3.5267,36.916,7.6031,-1.4944,-0.3018,0.3662,0.2366,20.5115,3.8168,-1.3069,-0.0959,0.4329,-1.4275,13.0534,3.084,-0.9141,-0.1567,0.2361,-10.6947,-6.5038,-2.458,-1.2305,0.031,0.9807,-1.1756,-5.4885,0.0,-0.8098,-0.1787,0.3491,1.8092,-16.0534,-0.6641,-0.8269,-0.0012,0.165,0.1374,-18.5191,-0.2595,-0.855,-0.0725,0.187,-0.8473,-23.2824,-2.626,-0.854,-0.0125,0.1111,-1.4427,-25.7176,-3.8092,-0.7998,-0.0244,0.0864,-0.1298,-26.145,-6.2137,-0.7136,-0.0723,0.0986,-2.3053,-23.084,-6.7252,-0.5876,-0.0696,0.1538,-0.1527,-22.4427,-6.5115,-0.4617,-0.0601,0.1277,0.4275,-19.771,-5.0076,-0.2668,-0.0164,0.0981,2.4504,-16.1756,-2.7176,-0.1396,-0.03,0.1331,3.5878,-12.3511,-2.4198,0.0063,-0.0525,0.1382
-1.4351,1.7863,-1.084,-0.0183,0.1689,0.4985,-0.2748,0.3053,-0.1221,-0.0422,0.1819,0.5159,-0.9466,-1.1679,0.916,-0.0684,0.1704,0.5774,-1.4962,-2.0458,0.916,-0.0359,0.1375,0.448,-1.4656,-1.8015,0.8702,-0.0017,0.1116,0.3613,-1.0687,-0.4885,0.0382,-0.0273,0.103,0.4128,-1.4427,-0.7634,-0.5878,-0.0264,0.113,0.3962,-1.0076,0.6183,-0.2214,-0.0278,0.1333,0.449,-0.7557,-0.9389,-0.2519,-0.0085,0.1265,0.4248,-0.2137,-1.5344,-0.1908,0.092,0.0876,0.1958,1.6947,11.0534,-1.5344,0.3201,0.0137,-0.312,4.229,30.2137,-1.7939,0.1587,-0.0938,-0.3198,7.6107,45.0534,-3.8244,-0.0537,0.1965,-0.5371,6.6107,52.9542,-15.8092,-0.95,-0.0356,-0.2771,6.1221,33.6336,-10.1298,-1.4827,0.3857,0.3813,2.2824,11.5267,-2.4656,-1.1606,0.1799,0.3667,-5.1832,0.9313,0.1603,-0.7625,0.2102,0.1384
-0.2901,7.8244,2.9771,-0.9805,-0.3477,0.6599,-4.9542,2.542,2.0076,-0.7095,-0.259,0.3281,1.8397,-2.7863,1.1756,-0.6846,-0.271,0.2773,0.5802,-7.7328,-0.3435,-0.7249,-0.218,0.3074,1.8779,-12.542,-2.374,-0.7214,-0.1621,0.2075,2.3817,-16.0992,-2.687,-0.741,-0.199,0.2107,3.3969,-20.626,-3.0,-0.7668,-0.1365,0.2715,5.6183,-23.9466,-2.3282,-0.7332,-0.1396,0.2104,10.8626,-24.3969,-0.0382,-0.5894,-0.0859,0.1089,5.1832,-21.3588,-1.7099,-0.4485,-0.1506,0.1858,1.4656,-20.1298,-2.7099,-0.3289,-0.0305,0.156,1.374,-16.1145,-2.374,-0.1987,-0.0464,0.1733,0.626,-11.0534,-1.5038,-0.0796,-0.0217,0.1592,4.6947,-6.7863,1.4656,-0.0103,-0.0061,0.2051,-1.6183,-5.1908,-0.6107,0.0198,-0.0779,0.3127,-2.374,-4.1756,-1.6107,0.0999,-0.0234,0.2656,-1.9542,-2.2443,-0.5115,0.0681,-0.0493,0.3777
2.1069,29.6641,1.8321,-0.9202,-0.3589,0.3474,-0.8244,23.771,5.6107,-1.0239,-0.3301,0.6433,-6.3664,20.9847,3.5267,-0.8767,-0.272,0.501,1.4122,12.4733,3.5954,-0.8403,-0.272,0.6538,-1.3511,4.7252,0.3969,-0.7034,-0.322,0.5825,3.9466,-8.0611,-0.1298,-0.7529,-0.2732,0.5823,5.5954,-14.8702,-2.0305,-0.7896,-0.2705,0.4971,3.5954,-21.6718,-3.4885,-0.7688,-0.1765,0.3804,-2.9695,-24.6183,-8.4275,-0.7007,-0.2573,0.2688,2.2901,-21.8321,-7.7557,-0.6001,-0.1841,0.2249,2.687,-21.2519,-6.3282,-0.5149,-0.1335,0.176,5.3435,-18.4351,-4.229,-0.3574,-0.0986,0.1594,-0.229,-15.2519,-3.9542,-0.2097,-0.1165,0.1804,1.0305,-13.0305,-5.3206,-0.1194,-0.1521,0.2427,4.5115,-12.9924,-4.458,-0.0852,-0.0889,0.2883,5.2519,-12.1603,-2.6565,-0.0146,-0.0625,0.2532,1.7939,-6.5725,-1.7557,0.1328,-0.0352,0.1667
-2.6336,3.542,0.0534,-0.8252,-0.1499,0.5488,2.0382,-4.542,1.145,-0.7942,-0.2253,0.5073,2.9466,-10.7786,0.0534,-0.8369,-0.1616,0.511,2.2748,-17.5649,-1.1603,-0.8711,-0.0596,0.375,3.1908,-22.1069,-2.0153,-0.8604,-0.0835,0.2969,2.0458,-25.2672,-2.0992,-0.8208,-0.0344,0.2605,1.1832,-27.9008,-2.7863,-0.6997,-0.0032,0.1953,0.0534,-26.3664,-4.1527,-0.51,-0.0581,0.0859,-2.2824,-20.4046,-5.1603,-0.2825,-0.0681,0.043,-2.458,-17.1756,-7.0534,-0.1355,-0.103,0.0859,2.1069,-12.145,-3.4504,-0.0386,0.0125,0.1379,2.1756,-6.855,-2.7099,0.1035,0.0159,0.0854,-2.0,-2.3206,-0.7328,0.1123,-0.0122,0.2488,0.2061,-1.3969,0.458,0.1191,-0.0852,0.3347,-1.7328,0.6107,-0.9771,0.1421,-0.1135,0.3257,-1.8397,2.8931,-2.1679,0.146,-0.1123,0.3662,0.5573,2.5725,-1.1756,0.0535,-0.1038,0.522
-1.9618,-0.0153,0.626,0.1719,0.1863,0.5183,-0.5954,-1.2748,0.4809,0.1589,0.1357,0.49,0.313,-1.8168,0.8626,0.2024,0.1182,0.3955,0.145,-1.4198,-0.3588,0.2178,0.0791,0.3374,0.626,0.2824,-0.5344,0.2104,0.1042,0.269,0.4885,7.9008,-2.4122,0.1724,0.0605,0.1011,4.1832,24.4809,-8.1069,0.0662,-0.0437,-0.0039,4.6183,37.7786,-2.8473,0.0757,0.0691,-0.3147,9.542,45.8702,-11.7328,-0.2598,-0.0508,-0.2373,10.2901,52.1908,-15.3969,-0.7725,0.2886,-0.1335,6.458,37.1145,-12.9924,-1.033,-0.0188,0.106,3.1527,22.626,-12.145,-1.3513,0.4873,0.2273,-1.313,4.2672,-1.771,-1.0718,0.3074,0.3762,-1.3588,-2.1527,2.6947,-0.7251,0.1489,0.238,1.5191,-2.313,1.5802,-0.5669,0.1228,0.063,0.9466,-3.3588,1.4733,-0.5549,0.1179,0.0308,-0.6336,-4.5878,0.6031,-0.5312,0.0991,0.022
0.2748,-2.2366,0.9008,0.2083,0.1453,0.3699,0.6718,-1.2366,0.1298,0.2446,0.1714,0.332,-0.8092,0.1069,-0.0229,0.2327,0.1487,0.3491,-0.6565,-0.2672,0.3511,0.2332,0.1677,0.3689,-1.6107,0.1908,0.626,0.248,0.1528,0.3503,-1.6336,1.4504,0.4122,0.2371,0.1394,0.3491,-2.1069,4.9847,-0.4656,0.2642,0.0679,0.2285,-0.5115,10.8702,0.2748,0.2007,0.0659,0.1104,4.2061,15.1298,-0.5725,0.2117,-0.0217,-0.1055,5.6183,41.2824,-4.1527,0.127,0.0242,-0.4302,5.4885,34.916,-5.3817,-0.1897,0.1621,-0.1255,7.4351,39.7252,-11.9008,-0.4214,-0.0825,-0.1536,-4.4275,28.2748,-13.3969,-0.9705,0.28,0.1067,1.0229,24.626,-4.4733,-1.1643,0.2917,0.542,-1.0076,14.1756,-4.2214,-0.9512,0.1953,0.3777,-1.374,5.5649,-0.5954,-0.8135,0.1929,0.3235,3.0687,0.8931,3.1832,-0.7041,0.1255,0.2563
