0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1.1298,-6.1756,1.0382,-0.0989,0.4937,-0.0796,1.0687,-7.3435,0.6183,-0.1702,0.5027,0.0437,2.7634,-12.5802,4.0916,-0.2314,0.533,0.0684,1.9084,-17.8397,4.1527,-0.2192,0.5198,-0.0188,1.5267,-21.5878,2.9618,-0.2178,0.4009,-0.0503,6.0916,-22.3282,3.6489,-0.1575,0.3337,-0.072,16.5267,-22.4427,1.9237,-0.2866,0.3118,-0.4163,17.3206,-14.1374,8.0076,-0.0686,0.3506,-0.4429,10.2214,-12.0534,1.3664,0.0364,0.3591,-0.5891,1.0305,-4.7939,-2.0305,0.0574,0.3918,-0.5493,-1.6794,-0.4504,-1.0534,-0.0325,0.4983,-0.4578,-3.0076,3.2443,-0.5496,-0.0186,0.4707,-0.4036,-4.6183,5.1221,1.1527,-0.0098,0.4678,-0.4338,-7.3893,10.6565,0.0611,-0.0164,0.4575,-0.4329,-10.5344,14.9084,-1.7939,-0.0613,0.4006,-0.3811,-9.9389,18.8397,-3.5878,-0.0613,0.3506,-0.3442,-7.2519,25.8626,-3.6641,-0.197,0.4165,-0.2092
-0.0305,0.3969,0.4427,-0.0779,0.478,-0.0901,0.084,-0.3511,0.1908,-0.1208,0.4905,-0.0884,0.0534,-1.458,0.3817,-0.1404,0.4993,-0.0686,0.3817,-2.9924,1.3435,-0.1187,0.4702,-0.0347,1.8779,-5.0,1.6565,-0.1572,0.5068,0.0056,2.2977,-10.2748,7.9237,-0.334,0.5798,0.1709,3.2824,-15.1221,5.0458,-0.3137,0.4761,0.0703,2.2214,-22.5496,7.0992,-0.3171,0.437,0.0391,10.7634,-26.5649,6.5649,-0.2092,0.283,-0.1904,2.0076,-25.6412,-3.9771,-0.1816,0.2383,-0.3752,15.8702,-22.1298,-4.687,-0.2305,0.238,-0.4895,13.8473,-14.8397,3.2595,-0.0742,0.5337,-0.709,3.2901,-3.6565,1.8855,-0.033,0.4465,-0.5522,-0.5115,0.2748,-0.4046,-0.0215,0.4148,-0.439,-1.0611,1.5496,0.626,-0.104,0.4673,-0.3101,-2.9771,2.7328,-0.5344,-0.0603,0.4304,-0.3621,-3.4885,4.9008,-0.2901,-0.0718,0.4473,-0.3633
0.3893,0.1679,0.5344,-0.0781,0.4841,-0.0627,1.1603,-0.0153,0.3817,-0.0801,0.4709,-0.0808,0.4885,-0.3588,1.1832,-0.0793,0.4873,-0.0928,0.7252,0.2672,0.9008,-0.0732,0.4907,-0.0652,0.5573,0.626,-0.4122,-0.0967,0.4932,-0.0203,-2.0458,-2.6794,-1.1145,-0.3262,0.5601,0.25,2.3206,-13.9084,3.1985,-0.4128,0.4746,0.269,4.8473,-21.3893,2.8244,-0.3608,0.3828,0.0693,4.7176,-25.4656,-0.0611,-0.2205,0.2734,-0.166,9.7405,-19.1679,-2.1985,-0.1799,0.4922,-0.3259,11.1527,-20.3588,1.0687,-0.2351,0.385,-0.3821,14.5878,-14.7099,4.2061,-0.0837,0.4075,-0.5283,8.2519,-7.6107,4.084,-0.0093,0.4473,-0.457,3.5267,-2.2977,1.6565,0.0071,0.467,-0.4121,-1.2443,-0.4656,0.0763,-0.0176,0.4683,-0.3748,-1.9008,3.4885,0.2061,-0.0247,0.5115,-0.3835,-3.8015,6.5115,2.5649,-0.072,0.5466,-0.3684
-1.374,-0.3893,-1.0458,-0.0559,0.4563,0.0332,-4.313,1.4198,-5.6565,-0.0791,0.3894,0.1738,2.0458,-2.6107,-5.4504,-0.3635,0.4465,0.3506,10.2443,-8.9008,1.626,-0.4983,0.5305,0.2583,12.6718,-17.3664,7.5954,-0.4146,0.4468,-0.0063,14.8779,-22.1527,9.2214,-0.3757,0.3257,-0.2222,17.7405,-30.7557,-0.6718,-0.3811,-0.0317,-0.2727,12.2214,-16.4962,-0.2901,-0.0515,0.4148,-0.6853,8.2824,-10.4809,-0.2901,0.0601,0.3589,-0.7161,2.2137,-2.2214,0.3435,-0.074,0.4578,-0.5022,-3.2977,-0.0305,0.7328,-0.0862,0.4727,-0.376,-3.0916,1.4427,0.8397,-0.115,0.4231,-0.3005,-3.9237,3.4885,0.0153,-0.0962,0.4768,-0.3184,-8.4656,5.6489,1.2672,-0.0718,0.4392,-0.4102,-3.916,10.6183,4.2977,-0.1313,0.4714,-0.3313,-7.7786,12.0076,-0.1908,-0.1001,0.4248,-0.3147,-6.1756,13.7328,1.4733,-0.155,0.4482,-0.2744
-0.1069,0.084,0.1527,0.0334,0.4978,-0.0227,-0.0305,0.1374,0.2214,0.0225,0.5042,-0.0186,-0.0687,0.2748,0.0076,0.0156,0.4993,-0.0266,-0.0153,0.3817,0.0687,0.0251,0.5134,-0.0132,-0.1832,0.7176,-0.0382,0.0452,0.498,-0.0244,5.8931,4.3893,1.1985,0.0159,0.5278,0.0488,2.8092,-0.0153,3.4962,-0.4768,0.6631,0.5706,8.5496,-19.0229,10.6412,-0.3496,0.5222,0.2046,5.6183,-24.6794,10.374,-0.3293,0.4702,0.001,0.6031,-30.2137,10.7557,-0.2964,0.5007,-0.2625,1.7099,-31.6031,8.9924,-0.2383,0.3552,-0.4441,7.1832,-29.4351,6.8931,-0.0559,0.2749,-0.5652,4.5573,-20.0458,2.3053,0.1089,0.1875,-0.6572,-0.7328,-10.1527,-0.313,0.1743,0.3042,-0.6274,-1.0229,-3.0076,-0.9389,0.156,0.3936,-0.5078,0.0458,-1.3817,-0.2977,0.0671,0.4695,-0.3472,0.2061,0.0611,1.5573,0.0952,0.4324,-0.366
-0.3359,1.8855,-0.5878,-0.0757,0.4717,-0.0095,-0.3053,1.2366,-0.1985,-0.0945,0.4927,0.0063,0.8931,2.5573,-1.5878,-0.1108,0.4395,0.0542,0.3588,-0.3053,-2.1069,-0.1614,0.4526,0.1245,-1.1221,-3.3588,-6.2748,-0.2131,0.3733,0.0537,3.4351,-5.7481,-1.9237,-0.3325,0.5637,0.2434,7.9389,-17.1603,5.8092,-0.3916,0.51,0.2913,13.8244,-23.1298,7.8779,-0.3723,0.426,-0.0427,15.5038,-26.5344,12.6718,-0.2468,0.3218,-0.2346,14.2901,-22.4198,3.4962,-0.0127,0.2627,-0.5208,10.9924,-11.4885,-1.2214,0.0059,0.3176,-0.5608,2.5267,-5.5038,-6.1374,-0.0088,0.4434,-0.5393,-0.3588,-0.687,-3.1603,-0.033,0.4468,-0.4065,-0.687,1.5496,-2.0687,-0.0857,0.4319,-0.2815,-0.0687,0.3969,-0.0382,-0.0959,0.4553,-0.2361,0.0763,1.4962,0.1298,-0.0576,0.4607,-0.3281,-2.3435,3.5191,-0.7863,-0.0659,0.4656,-0.3328
-0.1908,1.3588,0.1298,-0.0212,0.4941,-0.0134,-0.1221,1.6031,-0.2748,-0.0122,0.4888,-0.0117,-0.1756,1.5344,-0.2595,-0.0281,0.4919,0.0085,-1.3817,0.7328,-1.5191,-0.0298,0.4617,0.063,-4.6031,2.9847,-6.3511,-0.0437,0.4326,0.1504,1.687,2.0534,-6.1832,-0.3379,0.3687,0.4285,7.4809,-6.2901,-3.771,-0.512,0.4075,0.3953,14.4504,-22.6565,2.855,-0.5496,0.3843,0.0613,5.2824,-37.4809,-4.3053,-0.3962,0.4775,-0.4004,17.2977,-23.6107,1.7481,-0.1648,0.3647,-0.5112,11.7481,-14.145,-1.7023,-0.0242,0.3779,-0.5391,4.771,-5.7099,-2.4733,-0.0181,0.5083,-0.408,1.855,-1.7557,-1.4962,-0.1047,0.4919,-0.2571,0.7023,-2.7328,0.3511,-0.0789,0.4805,-0.251,0.0763,-0.4656,-1.5649,-0.0984,0.5344,-0.2249,-0.6794,0.7557,-0.5573,-0.0786,0.5132,-0.2451,-0.9313,2.1603,0.6336,-0.1079,0.4954,-0.2478
0.4351,0.9084,0.7328,-0.0586,0.5054,-0.0237,0.7252,1.4733,1.5649,-0.0615,0.5203,-0.0012,0.6336,-0.2672,2.7786,-0.0562,0.489,-0.0039,-0.2519,1.0687,1.4656,-0.0396,0.4958,0.0085,-0.7099,0.8702,-0.3817,-0.179,0.4961,0.2249,2.9084,-8.8397,2.7634,-0.2878,0.4893,0.2695,0.6412,-14.3969,3.1145,-0.2195,0.5305,0.1272,-1.8321,-19.2672,-4.6718,-0.2585,0.3323,-0.0186,6.9847,-20.7863,3.9771,-0.2119,0.5149,-0.0735,10.5191,-25.0382,0.8397,-0.1611,0.1956,-0.1326,18.855,-21.6336,-2.3588,-0.1777,0.2766,-0.4192,10.8092,-13.5802,-2.1374,0.0332,0.5552,-0.6208,2.0534,-7.3817,-3.7481,-0.0095,0.5068,-0.48,0.0458,-1.7634,-3.1679,-0.0671,0.5034,-0.3337,-1.8168,0.4733,-0.6489,-0.0732,0.5083,-0.3132,-2.2366,3.1298,-0.5038,-0.0737,0.4951,-0.2849,-3.5344,5.145,-0.3359,-0.0798,0.4729,-0.2659
-0.1069,0.0611,0.3969,-0.0869,0.4929,-0.0818,-0.2901,0.8397,0.3817,-0.0881,0.4854,-0.0508,-0.7023,1.9084,-0.3282,-0.0916,0.4617,-0.0469,-1.9389,2.1603,-1.2061,-0.0942,0.4924,0.0271,-2.4733,7.0305,-2.1069,-0.2083,0.4807,0.2009,4.084,-3.3435,0.6489,-0.4673,0.3845,0.4165,6.0458,-12.9542,6.6565,-0.4045,0.4231,0.1323,10.771,-21.6718,7.5496,-0.4111,0.366,0.0068,15.8626,-29.6412,4.6412,-0.3342,0.2937,-0.1973,18.374,-30.4427,6.1221,-0.2749,0.2458,-0.5063,3.3053,-20.4046,-0.6107,-0.0798,0.4075,-0.6519,2.5115,-11.4504,-0.6718,-0.085,0.4722,-0.4958,3.6489,-5.313,0.3282,-0.0042,0.415,-0.3936,-0.7328,-2.5954,-1.5191,-0.0188,0.4988,-0.3628,0.5267,-0.0458,0.1756,-0.0603,0.4937,-0.3235,-0.5115,2.0611,0.3359,-0.0425,0.4861,-0.3281,-0.0458,4.1527,0.2824,-0.0613,0.4802,-0.3291
-1.3511,1.1603,-0.5038,-0.0891,0.4548,-0.0342,-1.2672,0.3359,-0.9084,-0.1277,0.5078,-0.019,-0.313,0.4885,0.3206,-0.0928,0.4775,-0.0042,0.687,0.2824,-0.9924,-0.1221,0.4543,0.0208,0.0763,0.4427,0.3588,-0.2112,0.541,0.1584,1.4427,-4.8244,1.7405,-0.2825,0.4802,0.2788,-1.1069,-6.6718,5.8244,-0.3337,0.448,0.2595,9.5725,-20.4275,4.4504,-0.446,0.0173,0.1892,22.0076,-40.4733,-2.6641,-0.4805,0.2786,-0.3083,21.9771,-29.9237,-1.1756,-0.1768,0.2078,-0.5774,13.2214,-21.4733,-3.8931,-0.1484,0.6057,-0.7119,10.5115,-2.5115,-1.5344,-0.0728,0.4109,-0.5723,5.8321,-1.374,0.5267,-0.1289,0.4688,-0.3984,0.3664,0.4122,0.2366,-0.1501,0.4824,-0.3501,-1.6183,0.9389,0.1985,-0.1228,0.4468,-0.3379,-1.8397,1.3206,0.458,-0.1572,0.4331,-0.2725,-2.8397,1.6947,-0.2748,-0.1511,0.4312,-0.2903
