0.0153,-0.4656,1.0076,0.5129,-0.0576,-0.0481
0.229,-0.4427,0.9084,0.5076,-0.1819,-0.0422
-0.6336,0.8931,0.1145,0.4734,-0.1135,0.0271
-1.0229,-0.2595,0.3359,0.4951,-0.1716,-0.0203
-0.7023,2.3359,-1.2748,0.4695,-0.1497,-0.0793
-0.3817,4.5191,-4.2214,0.416,-0.2339,-0.189
5.6794,15.8168,-12.3359,0.1968,-0.406,-0.4204
4.8626,36.9924,-17.8397,-0.0537,-0.2136,-0.6631
-2.7176,56.5267,-17.5954,-0.5698,0.282,-0.0918
-6.5649,46.8473,-9.7328,-0.647,-0.0144,0.4192
2.2366,48.0153,0.4122,-0.7168,0.0063,0.5637
-9.8015,53.6183,1.3053,-0.8328,0.3215,0.4644
11.6336,47.5802,0.2214,-0.9841,-0.043,0.5391
-12.4656,38.0992,0.8244,-0.8445,0.1082,0.1704
-1.4275,29.7252,0.1832,-0.9141,0.0146,0.2441
-3.2366,20.771,-0.4198,-0.887,0.0806,0.4248
-6.7023,6.2595,-0.2366,-0.7676,0.1406,0.259
