-0.8015,1.7252,-1.2214,0.2881,0.0593,0.4062
-0.374,0.9695,1.1985,0.3386,0.1287,0.3271
-0.9008,-1.0153,0.5496,0.3335,0.0212,0.3501
0.0076,0.7328,1.1603,0.3396,0.0579,0.3193
0.5725,-1.1603,-0.0992,0.3164,0.0515,0.3713
-0.0611,-1.6183,0.1221,0.3076,0.0442,0.3403
0.2137,-2.4046,-0.0611,0.3022,0.0349,0.1758
0.7939,5.7557,-1.229,0.3943,-0.0923,-0.3369
-6.374,54.4198,-5.2748,0.4138,-0.0085,-1.1211
-6.5267,93.4962,-6.3511,-0.72,-0.3008,-1.0264
-17.6031,93.3053,-20.7481,-1.8298,0.1003,-0.0833
-1.542,48.4504,-0.1603,-1.7288,-0.1296,0.168
-2.5496,21.5038,0.4351,-1.3477,-0.0005,0.1814
-1.8015,3.2519,0.3053,-1.0308,-0.1772,0.1035
2.9924,-5.2137,5.3817,-0.8279,-0.1511,0.1848
-0.0153,-5.5573,2.5725,-0.5669,-0.0254,-0.0674
-0.8015,-5.0,1.2824,-0.5454,-0.0786,0.0095
