-0.4275,0.1221,0.7939,0.4353,-0.0525,0.2183
0.0153,0.0229,1.1527,0.4343,-0.0332,0.2034
-0.4046,0.2977,0.3893,0.4246,-0.0745,0.2397
0.0458,0.313,-0.0458,0.4326,-0.0542,0.2605
0.5573,0.4656,-0.2366,0.4229,-0.061,0.2285
1.4198,1.3511,-0.6718,0.3892,-0.0532,0.2075
1.4885,2.8015,-1.2366,0.3669,-0.1011,-0.0093
9.2901,22.3664,-1.855,0.2327,-0.0273,-0.5212
1.2443,43.1908,2.3053,-0.1558,0.0959,-0.2822
-4.0458,57.458,5.8321,-0.4375,0.0095,-0.2505
0.0305,48.771,8.7023,-1.0935,-0.0447,0.6382
-3.1298,49.084,21.1145,-1.0613,0.239,0.4124
5.687,37.8015,11.2137,-0.9202,-0.0195,0.4648
2.771,28.2672,14.1221,-0.8831,0.032,0.4387
7.7557,29.1069,11.1908,-0.7444,0.1838,0.1228
7.4504,19.3664,6.6641,-0.6968,0.1465,0.1597
0.6947,2.4656,-2.084,-0.5791,0.1353,0.0054
