0.7634,0.4122,0.3664,0.1565,0.0696,0.4036
0.5954,0.0305,0.4122,0.1736,0.0649,0.4185
0.3053,1.1145,0.2214,0.1753,0.0527,0.4683
0.8168,0.7252,0.3282,0.1672,0.0613,0.4346
-1.0153,1.5496,-0.3282,0.165,0.0667,0.3218
7.145,10.9084,1.5191,0.1694,0.0742,-0.1099
-2.4809,13.7176,-1.5115,0.0806,0.0408,-0.1155
1.7252,24.2595,-1.3588,-0.1042,0.0925,0.0557
-1.9618,25.8626,-5.4046,-0.241,-0.042,0.1338
1.6031,23.6794,-5.8931,-0.4861,-0.0386,0.4451
-1.1832,27.1374,-5.9847,-0.6504,0.0281,0.3506
-3.458,18.626,-6.0763,-0.6697,0.0786,0.592
-4.4198,15.8092,-7.084,-0.6748,0.0645,0.6101
-2.3588,13.8473,-4.374,-0.6765,0.1094,0.5024
-16.3511,-2.7252,-3.2214,-0.7312,0.1504,0.6519
-2.3359,0.5267,-0.1145,-0.4304,-0.0466,0.1877
1.2672,0.0305,0.9695,-0.4568,-0.0747,0.1609
