-0.6412,0.7557,0.6489,0.4675,-0.0027,0.1494
0.7099,1.7252,0.1679,0.4951,-0.092,0.1335
1.0916,1.4885,-0.2977,0.4087,-0.0242,0.1067
2.4351,8.9695,0.0382,0.3403,-0.0564,-0.4021
4.9237,34.8168,6.9771,0.1692,0.3267,-0.4849
-1.6412,43.6489,9.7176,-0.04,-0.1069,-0.2563
1.9618,49.8092,6.7481,-0.4631,-0.0798,0.1416
-0.5649,39.1145,5.6336,-0.6074,-0.0789,0.4675
-1.5954,46.0229,9.4122,-0.7288,-0.0339,0.3176
-6.8855,44.9542,8.3893,-0.8665,-0.0571,0.3137
-2.0611,37.8702,8.0076,-1.2573,-0.1057,0.686
-5.8855,10.1679,0.374,-0.812,-0.0901,0.3716
-2.7863,-4.5954,-2.7405,-0.8171,-0.2271,0.3574
1.5344,1.3359,1.2595,-0.4219,-0.0115,-0.0564
0.7252,2.3206,0.1985,-0.4749,-0.0173,0.0227
0.1145,2.1756,-0.0687,-0.4778,-0.0222,0.0034
0.7481,1.9847,-0.2061,-0.4956,-0.0212,-0.0002
