-1.1145,-2.313,-0.2214,0.4319,-0.0825,0.2722
-0.6336,-1.0076,-0.2824,0.4548,-0.0569,0.2
0.8397,-1.916,-0.5496,0.4705,-0.0156,0.2195
0.3359,0.2595,0.4809,0.4675,-0.0935,0.2153
0.6183,0.9084,0.2595,0.4785,-0.0249,0.1692
1.6565,2.3588,-1.6565,0.4099,-0.1382,0.1021
11.5573,21.6489,-6.6031,0.0381,-0.0403,-0.6885
8.7634,51.0611,-5.0687,-0.4856,0.0334,-0.7681
-15.3969,78.9924,7.3511,-0.908,0.1184,-0.4646
-0.229,57.5954,7.7176,-1.3459,-0.2251,0.6069
-9.6489,58.4427,10.8015,-1.4343,0.1077,0.2908
2.1374,37.687,9.6947,-1.332,0.2878,0.4351
17.2595,32.9313,10.7939,-1.1567,0.0959,0.3562
3.7405,22.0611,4.5038,-0.8958,0.0696,0.2424
6.458,1.1679,3.2672,-0.7485,0.2305,0.189
2.3969,-1.313,-0.0382,-0.428,0.0542,-0.2061
1.9771,-5.9237,-1.5344,-0.4241,0.1445,-0.2354
