-0.7939,-0.084,0.6107,0.3701,-0.0076,0.3003
-0.8321,-2.1298,0.3206,0.3674,-0.0273,0.3552
-2.1145,-0.3435,0.0534,0.4209,-0.0432,0.2717
-1.1756,-2.0992,-0.5496,0.4026,-0.0508,0.2905
-3.5191,-3.2519,-2.5573,0.3645,-0.0708,0.2773
2.3817,-2.0,-2.5725,0.2461,-0.1414,0.0989
7.6336,10.8092,-5.4656,0.1201,0.0842,-0.3865
0.0916,11.8473,0.4427,-0.0342,0.0334,-0.4651
1.2214,22.7328,0.9924,-0.1428,0.0225,0.071
-0.374,22.9008,2.9084,-0.3352,0.2566,0.4629
-4.8702,50.0076,11.0687,-0.3853,0.0044,0.8215
1.8931,21.626,12.4351,-0.0356,-0.061,0.5093
0.1145,-3.6718,3.7481,-0.2788,0.1516,0.458
5.0611,2.4885,2.0458,-0.1895,-0.1748,0.7634
-2.1069,16.5649,4.7023,-0.2566,0.0322,0.5984
-8.3588,9.458,-2.1374,-0.3762,-0.1868,0.8914
-2.8397,14.5115,12.3664,-0.6172,0.0864,0.9695
