0.9542,-1.6794,-0.3282,0.0862,0.1755,0.3132
0.4351,-2.2366,-1.2214,0.0498,0.1819,0.3823
-1.7786,-1.7023,-0.4809,0.0649,0.166,0.324
-2.3282,1.1679,-0.9084,0.0471,0.1189,0.2043
0.2443,7.3969,-0.1374,0.0767,0.0432,0.1379
0.2977,11.6107,-4.6565,-0.0586,0.0352,0.1326
2.1679,16.3893,-8.2824,-0.0747,0.1143,0.2332
0.7863,15.6183,-9.6794,-0.3818,0.2605,0.4797
5.2595,16.8626,-9.4275,-0.2417,0.1572,0.29
3.1985,15.916,-8.2824,-0.3909,0.1604,0.2932
-5.771,9.2824,-9.7252,-0.4092,0.1985,0.4009
-6.1832,10.9924,-11.3969,-0.4856,0.3298,0.4404
-5.7176,8.374,-6.6412,-0.5232,0.321,0.5566
-2.4351,0.5802,-0.4198,-0.623,0.2725,0.5344
-0.6183,-2.4809,2.1374,-0.4321,0.0835,0.2253
0.5496,-1.4962,1.4046,-0.3875,0.0869,0.2219
1.0305,-1.9313,1.6794,-0.4065,0.0742,0.2791
