-0.2977,-0.3969,-0.0076,0.4172,-0.05,0.2612
-0.1069,0.0992,-0.0916,0.4312,-0.0449,0.2263
-0.6489,-0.0305,-0.0611,0.4233,-0.0393,0.269
-0.1908,-0.3511,-0.2748,0.4363,-0.0566,0.2673
-0.4733,-0.8168,-0.2519,0.429,-0.0498,0.259
-0.2366,-0.0916,-0.1374,0.4373,-0.0483,0.2126
-2.2137,-1.5954,-2.9924,0.3992,-0.0779,-0.2124
5.9466,37.6565,-1.855,-0.1997,0.252,-0.9956
-7.2672,81.5115,23.3282,-0.6628,0.2056,-1.0574
-7.458,94.2214,26.9924,-1.8062,-0.0454,-0.6775
6.3511,67.2061,22.2443,2.0,0.2339,0.8052
20.3359,39.0382,21.1145,-1.6516,0.207,0.7842
9.2672,15.5573,12.3664,-1.0862,0.1492,0.6204
9.5954,8.1908,9.2366,-0.5974,0.1458,0.0129
0.5267,0.4198,-0.1985,-0.5522,0.1707,0.0403
-0.1603,-1.0763,-0.7328,-0.4404,0.1436,-0.177
-0.771,0.6641,-3.374,-0.3916,0.157,-0.2371
