-1.5649,0.4198,0.4122,0.1912,0.0996,0.3999
-1.5344,0.4504,-0.1298,0.1621,0.1074,0.428
-0.8092,0.8321,0.3588,0.1636,0.1106,0.4236
-0.5802,-0.7328,-0.1298,0.1663,0.1021,0.4089
0.3817,0.4122,-0.1603,0.1841,0.0925,0.4158
0.084,0.6336,-1.0916,0.1633,0.0991,0.4209
0.9389,0.5725,-0.3206,0.1707,0.1238,0.4351
0.0153,1.0076,-0.5573,0.166,0.1069,0.4377
-0.1679,-0.2519,-0.1679,0.1572,0.1223,0.4512
-1.0153,0.0687,-0.0916,0.144,0.0972,0.4419
-0.7557,-0.2748,-0.6641,0.1387,0.1133,0.3018
-3.6565,5.0534,0.313,0.1516,0.0498,0.0513
1.5267,11.1832,-1.5267,0.0032,0.0046,-0.0042
1.3893,16.8702,-3.687,0.0105,-0.0239,0.0769
2.6183,22.9618,-4.1298,-0.2332,0.1003,0.2349
2.374,23.374,-5.542,-0.2788,0.0886,0.4441
-2.4885,23.229,-5.4733,-0.4143,0.1174,0.449
