0.1527,-1.0153,0.6183,0.4209,0.0029,0.2444
-0.229,-0.7557,0.4122,0.4094,0.0117,0.2598
-0.6565,-0.7481,0.1374,0.4238,0.0146,0.2402
-0.4122,-1.145,0.3206,0.4292,0.0117,0.2363
-0.6718,-0.0992,-0.1985,0.4258,0.0051,0.2358
-0.7786,0.1832,-0.3282,0.4338,-0.0134,0.177
-1.5725,5.4351,-1.5573,0.4595,-0.0405,-0.1589
-3.8244,21.4885,-0.4198,0.2339,-0.0608,-0.3835
-0.3969,39.916,4.4885,-0.2158,0.197,-0.4038
-5.8779,43.6718,1.8779,-0.5049,-0.1526,0.1331
3.2595,51.3588,10.6336,-0.7297,-0.0112,0.1487
-5.1908,45.2137,6.2901,-0.9683,-0.1794,0.4185
2.9084,44.0687,6.6183,-1.0151,0.061,0.2717
5.4962,30.0305,3.9542,-1.0188,0.0159,0.53
5.0687,28.2901,5.5344,-0.9038,0.0913,0.1985
3.5954,18.7863,5.1985,-0.8159,0.0754,0.2917
0.7099,7.9847,1.2366,-0.635,0.0415,0.1157
