-0.626,-1.9237,0.4198,0.3477,-0.0232,0.2908
-0.1679,-0.916,-0.1985,0.345,-0.0239,0.3501
0.3359,0.3664,-0.0534,0.3726,-0.0396,0.3174
-0.1527,-0.3588,-0.0229,0.3462,0.002,0.3352
0.1221,-0.1221,0.2824,0.3315,-0.0203,0.2712
0.5038,0.7939,1.0229,0.3149,-0.0056,0.2092
-0.7023,6.4885,0.084,0.3425,0.0159,-0.3152
-4.4046,44.8397,4.4962,0.0112,0.1511,-0.3794
-10.3969,46.3206,7.542,-0.2639,0.0129,-0.0508
-9.4122,51.0763,13.0153,-0.6035,-0.104,0.1943
-6.7099,40.5496,14.4733,-0.6648,-0.1235,0.405
-6.2977,38.6947,13.5191,-0.6167,-0.2483,0.072
1.145,47.9313,12.374,-1.0327,-0.0925,-0.0193
-1.1832,35.0076,8.6794,-1.1633,-0.0471,0.3411
1.3282,17.6183,1.9542,-0.8694,-0.0059,-0.1472
2.313,1.9924,-0.5573,-0.6558,-0.0198,-0.1511
-0.2977,-1.3893,0.0687,-0.4441,-0.019,-0.1655
