1.5115,-0.4122,-1.5344,0.53,-0.0474,0.0596
-0.5878,0.4046,-0.1603,0.5181,-0.0208,0.0815
-0.3282,-1.4122,-1.1985,0.552,-0.0137,-0.1008
6.2443,0.687,-1.5191,0.4597,-0.0767,-0.2104
13.7786,21.8931,-1.8321,0.325,0.0811,-0.9614
9.0611,58.2519,-5.5725,-0.1228,0.1001,-0.7405
-1.2366,72.7939,-5.4504,-0.7039,-0.0359,-0.3687
-3.0382,64.0153,-0.8779,-0.978,-0.0874,0.2144
-2.771,55.4885,-0.9847,-1.0737,0.0918,0.3413
0.2672,42.5344,0.3817,-1.0896,0.0305,0.4253
-0.5496,27.0763,1.7405,-1.0078,0.0354,0.5342
-59.7786,-2.9695,-16.8931,-1.323,-0.1404,1.1335
12.2519,0.3817,6.0076,-0.7283,-0.0896,0.5991
8.8473,-3.8015,4.8321,-0.3535,-0.0396,0.1287
-2.9466,-0.542,-1.7863,-0.4187,0.011,0.0554
-2.6107,-0.2137,-2.6412,-0.4697,-0.1086,0.1426
0.6336,-0.1298,0.0,-0.4619,-0.1006,0.0635
