0.1527,-0.3664,0.3511,0.0984,0.1138,0.4534
-0.916,-1.6412,0.0763,0.1023,0.1482,0.4976
-2.3511,-1.9237,0.7405,0.1204,0.125,0.4736
-2.9466,-4.1069,1.3511,0.0901,0.1252,0.5142
-4.2824,-5.3282,1.1985,0.1387,0.116,0.45
-6.4122,-5.8092,1.0687,0.1826,0.0732,0.3291
-7.1145,-4.0076,0.4656,0.2407,0.0408,0.1506
-8.458,-0.4962,2.1145,0.2783,0.0032,-0.0544
-7.5573,17.0229,2.9924,0.3152,-0.1296,-0.5422
-0.3969,51.1756,0.2061,0.0354,-0.1946,-0.6497
0.9695,87.1145,3.8015,-0.3057,0.2153,-1.5344
-5.7328,83.5038,-13.9237,2.0,-0.2046,-0.324
-2.5954,48.2214,1.4275,-1.7886,-0.0273,-0.2188
-6.7328,21.3511,-1.1221,-1.4915,-0.1846,0.1895
-1.7863,-5.2977,0.5496,-1.0281,-0.1555,0.0532
3.374,-10.0611,2.8855,-0.7708,-0.177,-0.0015
4.8168,-10.3053,5.0,-0.6311,-0.105,-0.1299
