0.0687,0.4809,0.1374,0.3596,-0.0671,0.3127
0.0763,0.0229,-1.9466,0.3506,-0.0588,0.3228
0.1527,0.5191,0.2443,0.3579,-0.061,0.3127
-0.2977,0.0,-1.9466,0.3726,-0.0476,0.3066
-0.145,0.5267,0.2214,0.3535,-0.061,0.311
-0.0763,-0.0229,0.1298,0.3508,-0.062,0.3132
0.1985,0.8321,0.4275,0.3521,-0.0559,0.2683
0.9542,2.5267,1.5573,0.3289,-0.0771,0.0581
5.6947,22.4198,0.7557,0.1265,0.0842,-0.2876
-1.6947,29.0763,5.3817,-0.0159,0.0906,-0.1294
-1.4733,37.4885,6.6031,-0.2285,-0.1074,0.1448
1.8244,27.5191,10.374,-0.4778,0.1133,0.6006
6.6489,40.4275,10.2443,-0.3674,-0.146,0.2783
-1.2443,39.2137,3.3893,-0.6404,-0.0374,0.3533
-11.9695,33.1145,0.855,-0.8518,-0.0347,0.3877
0.084,9.3435,0.3282,-0.9329,0.0549,0.6934
-4.0611,0.2061,-3.9008,-0.6775,0.032,0.3154
