-0.4046,2.7863,-2.1985,0.489,-0.0933,0.0481
-2.3511,2.7634,-1.7634,0.5076,-0.0476,0.0193
-1.7023,2.7405,-2.687,0.4792,-0.0308,-0.0393
-5.1985,6.6489,-2.3053,0.439,0.0435,-0.3533
-10.7023,27.0611,5.1298,0.1401,0.1885,-0.4536
-13.7405,52.9237,20.2443,-0.1846,0.1233,-0.5581
-3.9084,47.2519,23.145,-0.4937,-0.2642,0.0835
-18.0153,57.458,30.5573,-0.8306,-0.157,0.2083
4.6641,33.3969,15.5038,-0.7202,-0.4749,0.6238
-3.458,45.2519,19.0611,-0.7266,-0.0024,0.2561
10.0,26.9618,15.6794,-0.9788,-0.4773,0.8069
-13.3588,-12.8321,5.4504,-0.8918,-0.4038,0.1985
6.9771,-0.4427,0.5115,-0.3801,-0.4346,0.0337
7.7481,-1.7481,2.313,-0.4153,-0.0786,0.1401
-1.0534,0.9084,0.0763,-0.4495,-0.0652,0.124
-0.0458,0.7939,-0.5191,-0.4551,-0.0952,0.1187
0.6641,-0.4962,0.0382,-0.4775,-0.1064,0.1233
