0.8321,0.5802,0.5191,0.1829,-0.0889,0.4465
-0.2137,0.0916,0.0229,0.1938,-0.0994,0.4219
0.3664,2.0382,0.6183,0.2073,-0.1147,0.3877
-0.6641,1.8015,-0.1756,0.1868,-0.0989,0.3779
0.4733,1.2366,0.2366,0.1831,-0.0737,0.3088
4.4275,7.1908,-0.5038,0.1643,-0.1533,0.1992
6.0,11.2977,0.084,0.0923,-0.0322,0.0891
4.4275,17.5038,-0.4351,0.0623,-0.0029,0.0222
6.2748,21.4504,0.8092,-0.1746,-0.0725,0.1875
12.771,23.3817,2.5954,-0.2759,0.0464,0.3562
10.9695,18.7099,2.4275,-0.3303,0.1233,0.4871
18.1374,16.6489,-0.7786,-0.4255,0.3298,0.4597
13.0992,12.9084,0.6412,-0.4358,0.1304,0.4788
4.9313,8.7252,-1.1908,-0.4053,0.3557,0.3711
10.1374,8.7099,-2.4198,-0.5032,0.3154,0.4741
7.4046,6.6565,-0.8321,-0.2979,0.2261,0.2922
2.8473,4.0,-0.7786,-0.4839,0.3606,0.3887
