-0.4733,1.0611,0.6489,0.3506,-0.0999,0.3359
-0.2595,0.6641,-0.3435,0.3318,-0.1052,0.3804
-1.0153,0.5802,0.2977,0.3435,-0.0876,0.3308
-1.3511,0.3893,-0.1221,0.3269,-0.0706,0.332
-1.1221,0.3969,0.2366,0.3376,-0.1499,0.3567
-1.5802,0.542,-0.2824,0.313,-0.1018,0.301
-1.916,3.2901,-0.9542,0.3152,-0.1736,0.3174
2.2214,1.626,-0.229,0.2356,-0.0754,0.1365
6.3511,6.0458,-0.2595,0.1282,-0.1694,-0.1787
-1.4885,18.7481,5.2443,-0.0359,0.0984,-0.626
6.0076,27.626,1.771,-0.1975,-0.0732,-0.1809
5.1679,22.9313,3.7481,-0.5208,0.106,0.5896
6.4351,24.5115,3.4962,-0.6763,0.3088,1.0337
-4.7099,20.5344,14.0611,-0.4395,0.1475,0.9133
-5.4733,17.4275,15.0382,-0.2385,0.0132,0.7395
-6.855,8.2824,4.2595,-0.1643,-0.76,0.8945
0.8168,6.2137,-0.9389,-0.4221,-0.0076,0.8296
