-0.8931,1.3969,0.0305,0.5132,-0.0835,0.0425
-0.6718,0.8015,0.3053,0.4873,-0.0789,0.0002
-1.9542,1.8168,-0.5573,0.4878,-0.0933,0.0156
0.0763,2.2061,-0.8702,0.4624,-0.1003,-0.0208
3.3511,6.3435,-3.8244,0.3313,-0.1423,-0.1487
11.4809,27.3435,-13.4962,0.0837,-0.1033,-0.5764
9.5649,49.8473,-9.0763,-0.2073,0.0308,-0.3787
-10.0305,52.3893,-5.6947,-0.488,0.2166,0.0674
-9.0153,53.3359,-0.1374,-0.7551,-0.1885,0.6306
-10.5649,43.1298,12.7557,-0.707,0.0647,0.4873
-1.5496,51.3664,4.5954,-0.8201,-0.4241,0.551
3.9466,44.5344,9.2443,-0.8879,0.2573,0.2722
0.916,39.5725,6.0382,-0.9771,-0.0999,0.2676
-0.2443,29.084,6.9008,-1.0305,0.3582,0.4263
4.7786,11.4809,1.374,-0.8687,-0.2566,0.0471
0.2672,1.9008,1.1985,-0.6318,0.1191,-0.1006
1.3817,-0.8015,1.6336,-0.4851,0.0283,-0.1653
