0.7557,-0.7328,0.1832,-0.5642,0.0935,0.4109
-0.5954,-1.2748,-0.1985,0.29,0.0649,0.3438
-0.2061,-1.2901,0.3206,0.2783,0.0923,0.3975
-0.7634,-1.3206,-0.0611,0.3076,0.0793,0.3545
0.0763,-0.4198,-0.6794,0.3049,0.0542,0.3411
1.4198,-0.3817,-0.2672,0.3191,0.053,0.3201
0.7328,1.3817,0.5344,0.3174,0.1213,0.3062
0.2366,1.6336,-1.8855,0.2798,0.0125,0.3579
0.3435,2.4198,-1.5573,0.2458,0.0928,0.248
1.9618,5.0305,0.2977,0.2419,0.0115,-0.0381
1.9695,14.2214,-4.4198,0.2317,0.0486,-0.2695
-3.5725,47.7252,-1.9924,0.1162,0.0918,-0.7412
0.2748,85.2061,-1.1756,-0.4648,-0.0796,-1.2644
-5.9389,89.6183,-15.374,-1.7598,-0.446,-0.5005
-2.5878,61.1527,-14.2366,2.0,0.0061,-0.1833
-1.9847,27.6947,-5.7634,-1.6321,0.062,0.0889
-2.4504,0.4046,1.4656,-1.0762,-0.2432,0.0466
