-0.9695,1.3435,-0.374,0.1428,0.0845,0.4524
-1.1145,4.3435,-0.4046,0.1426,0.0615,0.4248
-0.8015,1.6412,-0.3435,0.0798,0.0994,0.4595
-2.9618,7.2214,-0.7863,0.1128,0.0813,0.4192
-2.5038,0.5573,-0.7786,0.0764,0.0928,0.3918
-5.5496,11.8015,-0.1985,0.1824,0.0737,0.1433
-1.0763,17.1756,-1.542,0.2036,-0.0793,-0.0461
4.2061,35.1603,0.6183,0.2253,-0.1299,-0.397
7.5344,42.9771,0.8321,-0.0576,0.082,-0.5164
8.2366,50.2748,-3.4122,-0.6345,-0.022,-0.3489
0.5802,43.2366,-12.0153,-1.5486,0.3425,-0.2942
-2.084,23.6947,-4.7634,-1.4885,-0.1394,0.3066
-4.4962,11.0992,-3.313,-1.104,-0.0466,0.2258
4.2519,5.7328,2.8168,-0.8618,0.0073,0.166
3.0229,2.0611,3.8473,-0.6909,0.0144,0.071
1.6718,-1.3664,1.1298,-0.5764,0.0447,-0.0625
1.5267,-2.9924,0.4427,-0.5244,0.0762,-0.1641
