1.7176,-0.5115,-0.1527,0.1968,0.0083,0.4351
1.2061,-0.229,-0.0229,0.1936,0.0276,0.4683
0.3893,0.6641,0.1298,0.1968,0.0276,0.4133
0.8168,0.2977,0.1221,0.1875,0.0317,0.4175
0.4656,0.4275,0.1374,0.2048,0.0251,0.4016
-0.0687,1.1374,-0.145,0.2112,0.0425,0.3542
1.7557,3.9084,0.5878,0.2058,0.043,0.0547
1.4733,10.8397,-0.0153,0.0908,0.0869,-0.1152
-1.9618,21.4733,0.4504,0.0386,0.0122,-0.2236
2.7405,28.7252,-0.0992,-0.2161,-0.0366,-0.0342
3.542,36.9542,-3.7099,-0.5786,-0.0886,0.1155
-3.9084,30.1298,-5.2977,-0.8696,-0.032,0.5728
-2.0458,23.6107,-6.4275,-0.8618,-0.0771,0.6755
-2.4046,16.8626,-4.9008,-0.7112,0.0146,0.5801
-9.6947,9.8931,-5.8779,-0.7063,0.0386,0.6516
-11.9389,-3.0153,-1.5038,-0.5593,-0.126,0.4846
2.3893,-0.4351,0.5954,-0.3701,-0.0942,0.0823
