-1.7557,1.7481,-2.8626,0.4214,-0.1099,0.2766
-1.7786,1.0458,-2.0382,0.3945,-0.0671,0.2759
-1.374,1.0153,-1.229,0.3984,-0.074,0.2649
-0.0458,3.6031,0.7328,0.377,-0.0745,0.2039
-1.0458,2.1221,1.7023,0.3555,-0.0513,0.2117
9.8092,16.8092,4.4656,0.2788,-0.1204,-0.0747
7.3664,11.5802,0.0687,-0.0837,0.0044,-0.1216
9.1145,28.4046,8.5878,-0.0806,-0.1587,-0.3289
1.687,21.6718,10.3511,-0.2664,0.0854,0.0259
2.2366,26.4656,2.626,-0.2878,-0.1152,0.856
-1.9847,23.771,6.8473,-0.4744,-0.0874,0.906
8.4504,5.8855,13.6718,-0.1409,-0.0652,0.8813
0.2672,7.8321,3.0763,-0.0554,-0.2903,0.9658
-3.1527,14.0076,-0.3588,-0.2825,-0.0168,0.8901
0.4122,3.3435,2.1527,-0.1094,-0.1719,0.8091
-1.2519,-2.9618,0.855,-0.2322,-0.0789,0.6167
0.8015,2.4809,-0.2137,-0.2024,-0.0259,0.2537
