0.3435,-0.7023,0.2519,0.2529,0.0984,0.376
0.4504,0.3053,-0.4656,0.2632,0.1033,0.3625
0.4427,0.7939,-0.2519,0.2651,0.1096,0.3657
0.1832,0.4962,0.1527,0.231,0.1362,0.4014
0.1756,0.4046,0.3588,0.2637,0.1057,0.3767
0.3359,0.3282,-0.1679,0.2583,0.0879,0.3367
0.9008,1.626,-0.1603,0.2969,0.1018,0.2341
0.542,5.1145,-2.6489,0.334,0.0061,0.074
-1.084,24.6947,-6.2443,0.252,-0.0256,-0.2048
-2.6107,50.1221,-4.5267,0.158,0.144,-0.5444
0.0,66.8015,-3.2137,-0.1819,-0.0229,-0.5667
4.9618,51.1756,-3.9389,-0.6172,0.0415,-0.6887
8.916,44.8015,-16.0305,-1.5361,-0.1096,-0.6484
-3.6107,25.8702,-7.687,-1.7363,-0.0933,0.2795
-4.1985,12.8855,-1.5267,-1.3936,0.3467,0.2664
-1.374,13.1603,1.687,-0.9512,-0.0334,0.2612
-0.4809,-1.5725,1.229,-0.7888,0.0696,0.1018
