0.374,1.2061,-0.855,0.0391,0.0452,0.4929
-0.8626,0.1298,-1.0229,0.0002,0.0303,0.5588
-1.687,-1.5954,-2.2595,-0.0991,0.0769,0.5681
-0.6794,-1.9695,1.8626,0.2175,0.0315,-0.0364
3.8244,15.4733,1.2214,0.3486,0.061,-0.2246
-0.0916,35.8473,5.5878,0.3245,0.1365,-0.5432
-7.8321,73.6107,-3.1069,0.1062,-0.02,-1.105
-5.4046,105.0,1.3359,-1.1218,-0.0134,-1.4473
1.4962,59.7939,-5.6031,-1.8367,-0.3281,-0.8049
1.4198,16.2672,-3.0153,-1.439,-0.0017,-0.4551
-4.4351,17.4275,-2.2672,-1.3074,-0.1042,-0.2705
3.3893,-1.1527,4.1069,-0.9268,-0.1667,-0.1753
0.4122,-5.1527,4.2443,-0.6838,-0.0332,-0.2571
2.3969,-14.0153,3.9466,-0.6008,-0.0881,-0.2625
0.0687,-7.3664,3.0153,-0.5115,0.019,-0.3547
1.626,-16.5954,2.2672,-0.7104,-0.02,-0.2419
4.0076,-28.8473,8.7939,-0.8057,0.0593,-0.2056
