-1.1527,2.374,0.1527,0.0208,-0.0405,0.4819
-0.3206,-3.1679,0.084,0.0576,0.0103,0.446
0.145,-1.0382,0.1145,0.0605,-0.0789,0.4636
-0.7099,-5.2366,-1.542,0.031,-0.0557,0.5181
-0.8321,-9.7328,-1.458,0.0591,-0.0688,0.5032
-1.5802,-9.4046,-1.8702,0.1201,-0.0027,0.4231
-1.1985,-8.8168,-0.5954,0.1885,-0.063,0.3979
-3.229,-5.6489,-0.4046,0.2053,-0.0317,0.3745
-0.4504,-4.5191,0.9847,0.2078,-0.0903,0.3875
1.0992,-1.9389,0.8397,0.2593,-0.135,0.1809
7.1756,10.0305,-1.8702,0.1409,-0.1079,-0.1152
1.3282,16.5496,0.6641,0.0112,0.1702,-0.1082
3.4275,24.6183,2.8626,0.0247,-0.1365,-0.0024
11.2901,32.626,1.7405,-0.2202,-0.0007,0.1179
12.5649,42.3435,4.3969,-0.4998,0.1575,0.2759
10.8779,30.3511,-0.3664,-0.8911,0.2815,0.7405
2.8779,24.8779,4.3359,-0.668,0.1929,0.5278
