-0.5496,-0.1069,-0.1679,0.5122,0.0171,-0.0393
-0.6641,-0.1832,0.5191,0.5137,0.0198,-0.042
-0.3435,0.8321,0.4351,0.5178,0.0371,-0.0471
-0.1069,0.1374,0.0382,0.5186,0.0076,-0.0571
-1.229,0.8015,0.1756,0.5161,0.0146,-0.092
-0.9695,0.3893,-0.0229,0.5325,0.0166,-0.0652
-4.7557,3.626,-5.2443,0.4583,-0.1526,-0.2922
0.9618,33.3664,-5.9084,0.0845,-0.3506,-0.7407
-3.0916,48.5573,-8.0611,-0.2358,0.0515,-0.3352
-4.458,49.7939,-4.5344,-0.4343,-0.1125,-0.0376
-14.5954,53.1145,1.6641,-0.6445,-0.1169,0.1682
-20.229,47.3588,5.2061,-0.8252,0.2332,0.4199
-5.8015,55.4427,24.8931,-1.0896,-0.2583,0.2383
-8.8626,48.3969,11.1756,-1.1511,0.4319,0.4351
18.5344,37.8015,2.3359,-1.2666,-0.1851,0.877
-19.2824,21.0611,-2.2061,-0.9043,-0.0613,0.0696
4.4656,0.0458,-1.0458,-0.7683,0.031,0.5259
