0.4427,-0.0153,-0.2519,0.2927,-0.0544,0.3823
0.1679,-0.1985,-0.3817,0.3193,-0.0754,0.3669
0.2748,-1.4275,-0.7099,0.3162,-0.0518,0.3711
0.4275,-3.2748,-0.5802,0.2849,-0.0793,0.4561
0.0153,-2.8779,0.0992,0.3188,-0.0334,0.3228
3.7863,-7.7176,0.8321,0.2605,0.0356,0.2214
-0.9313,14.458,-1.5496,0.4949,0.1003,-0.96
-2.8397,75.855,19.9924,-0.323,0.2788,-0.5215
-6.0229,60.6031,16.0229,-0.6116,-0.2388,0.0347
-6.0992,43.0992,6.7786,-0.7058,-0.2332,0.2803
-2.0305,30.6336,8.0153,-0.7104,-0.0808,0.2285
0.4351,34.1985,16.2519,-0.866,0.0613,0.1733
3.2595,24.0458,8.9924,-1.012,-0.031,0.3428
1.4427,16.0916,5.4427,-0.8125,-0.0173,-0.0613
-2.5954,-7.8168,1.374,-0.8406,0.0398,0.126
3.6489,3.0687,1.2366,-0.5317,0.0603,-0.22
1.6565,-1.0382,2.1908,-0.479,0.0483,-0.1399
