-1.0153,-0.4122,-0.4504,0.5081,-0.0767,0.2258
-0.2519,-1.6565,-0.8321,0.458,-0.0164,0.198
-0.3359,-1.7557,0.313,0.4871,-0.0276,0.1599
-0.4122,-0.4504,-0.5802,0.5305,-0.0344,0.1177
0.6718,-1.0687,-1.3206,0.52,-0.0378,-0.0005
1.9313,7.5573,-0.6412,0.5747,0.1506,-0.467
-3.4885,27.3817,7.7405,0.2041,0.1934,-0.9763
-6.084,55.374,12.8015,-0.6421,-0.0107,-0.1348
5.4046,43.0382,12.0305,-0.552,0.0464,0.2932
1.6947,36.5725,4.5191,-0.3975,-0.2544,0.0732
7.1756,20.2672,5.6489,-0.8022,0.0469,0.9724
3.6336,18.1908,10.5191,-0.5122,-0.2058,0.4656
5.8397,24.9695,2.4504,-0.5261,-0.1104,0.5339
3.3053,18.7252,1.771,-0.604,0.1904,0.5173
-3.0916,11.4198,3.2824,-0.655,0.0181,0.666
-0.1145,3.2672,-0.0229,-0.6301,-0.0569,0.6003
2.3359,1.4809,2.2214,-0.4221,0.0134,0.1628
