-1.2214,0.2366,0.3969,0.2092,0.158,0.4163
-0.1908,-0.5878,0.8855,0.2085,0.1545,0.4092
-0.1985,0.1221,0.5802,0.2395,0.1362,0.3657
-1.1069,0.4809,0.8244,0.2136,0.1826,0.3928
-3.2214,-2.0382,1.1985,0.2,0.1946,0.4795
-8.7176,-3.7481,0.9313,0.2283,0.2141,0.4326
-11.5267,-7.4885,1.5115,0.2258,0.0879,0.4287
-7.9466,-3.2977,0.8779,0.2505,-0.0352,0.2864
-6.5115,9.7099,-3.313,0.3184,-0.0129,0.0405
-12.916,33.374,-2.6412,0.4106,0.0771,-0.2966
-21.0458,57.3053,-3.3893,0.2356,0.0393,-0.5654
-16.5038,59.6183,-0.3664,-0.2361,-0.1382,-0.3887
-18.7557,68.8244,-0.7099,-0.5374,-0.1025,-0.5854
-14.7328,43.1985,10.2443,-1.3704,-0.2207,-0.6091
-8.5802,25.0382,2.7786,-1.3,-0.4031,-0.1021
-2.1832,2.4046,4.9313,-1.0288,-0.4114,-0.1257
0.4656,2.0305,0.2977,-0.8838,-0.3679,-0.085
